tkt.ge,sourcing_tkt.ge,ვარშტეინერი | Warsteiner biers,NA,Georgia,NA,NA,"12 სულხან ცინცაძის ქუჩა, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236399,11:00 - 23:30,NA,NA
tkt.ge,sourcing_tkt.ge,ტერასა 36 | Terrace36,NA,Georgia,NA,NA,"36 დავით აღმაშენებელი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236401,11:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,ჩეხური ლუდის სახლი | Czech Beer House,NA,Georgia,NA,NA,"26 ვაჟა-ფშაველას გამზირი, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236403,11:00 - 23:30,NA,NA
tkt.ge,sourcing_tkt.ge,ბარი ანფენტი| Bar Anfent,NA,Georgia,NA,NA,"36 დავით აღაშენებელი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236407,11:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,ბარბარესთან | Barbarestan‌,NA,Georgia,NA,NA,"132 დავით აღმაშენებლის გამზირი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236410,10:00 - 22:30,NA,NA
tkt.ge,sourcing_tkt.ge,თონე | Tone,NA,Georgia,NA,NA,"ეგნატე ნინოშვილის 8, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236411,12:00 - 23:45,NA,NA
tkt.ge,sourcing_tkt.ge,Puri Guliani | პური გულიანი,NA,Georgia,NA,NA,ზაარბრიუკენის მოედანი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236412,09:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,სქაი ჰოლ | Sky Hall,NA,Georgia,NA,NA,22 მეტეხის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236413,20:00 - 03:00,NA,NA
tkt.ge,sourcing_tkt.ge,ეკო გარდენი | Eco Garden,NA,Georgia,NA,NA,"აღმაშენებელის N68, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236414,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ზაზანოვა თეატრში | Zazanova at the theatre,NA,Georgia,NA,NA,"164 აღმაშენებლის გამზირი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236415,09:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,სუზი ვონგ | Suzie Wong,NA,Georgia,NA,NA,1 პეტრიაშვილის ქ.,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236416,15:00 - 01:00,NA,NA
tkt.ge,sourcing_tkt.ge,ნამუ | Namu,NA,Georgia,NA,NA,"30 შალვა დადიანის ქუჩა, თბილისი,",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236417,11:00 - 20:00,NA,NA
tkt.ge,sourcing_tkt.ge,ბამბუ ლაუნჯი | Bamboo Lounge,NA,Georgia,NA,NA,"ევროპის მოედანი, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236418,20:00 - 03:00,NA,NA
tkt.ge,sourcing_tkt.ge,კიდობანი | Kidobani Pub-Restaurant,NA,Georgia,NA,NA,დავით აღმაშენებლის 141,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236419,10:00 - 01:00,NA,NA
tkt.ge,sourcing_tkt.ge,აგარაკი | Agaraki,NA,Georgia,NA,NA,"ბეთანია, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236420,14:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,საბატონო | Sabatono,NA,Georgia,NA,NA,"ალექსანდრე გრიბოედოვის ქუჩა 30, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236421,10:00 - 22:30,NA,NA
tkt.ge,sourcing_tkt.ge,პანორამა | Panorama,NA,Georgia,NA,NA,13ე თამარაშვილის გამზ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236422,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,8000 მოსავალი ცინცაძე | 8000 Mosavali Tsintsadze,NA,Georgia,NA,NA,"26 სულხან ცინცაძე , თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236423,13:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,როიალი | Royal,NA,Georgia,NA,NA,4 პეკინის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236424,12:00 - 01:00,NA,NA
tkt.ge,sourcing_tkt.ge,ჩაიხანა N1 | Chaikhana N1,NA,Georgia,NA,NA,8 ალექსანდრე ყაზბეგი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236995,12:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,ფასანაური ლეონიძეზე | Pasanauri on Leonidze,NA,Georgia,NA,NA,გიორგი ლეონიძის 7/2,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236996,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,პად ტაი | Pad Thai Restaurant,NA,Georgia,NA,NA,1-7 ივანე მაჩაბელის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236997,11:00 - 22:00,NA,NA
tkt.ge,sourcing_tkt.ge,ფასანაური დოლიძეზე | Pasanauri on Dolidze,NA,Georgia,NA,NA,ვიქტორ დოლიძის 2,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236998,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ჰაკერ ფშორი | Hacker-Pschorr,NA,Georgia,NA,NA,"ალექსადნრე ყაზბეგის 14ბ, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/236999,11:00 - 22:30,NA,NA
tkt.ge,sourcing_tkt.ge,ბაი ფიშ | By Fish,NA,Georgia,NA,NA,"142 დავით აღმაშენებლის გამზირი,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237000,11:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,ფეიმოს კალიან ბარი | Famous Kalyan Lounge,NA,Georgia,NA,NA,"12 ბამბის რიგის ქუჩა, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237001,14:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,აფთაუნ სფეისი | Uptown Space,NA,Georgia,NA,NA,"კუს ტბა, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237002,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ჩვენი | Chveni,NA,Georgia,NA,NA,"8 ჭოროხის ქ. , თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237003,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ვოლანდს სფიქიზი | Woland's Speakeasy,NA,Georgia,NA,NA,"2 ივანე მაჩაბელის ქ, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237004,19:00 - 03:00,NA,NA
tkt.ge,sourcing_tkt.ge,კერა რესტორანი | Kera Restaurant,NA,Georgia,NA,NA,სანაპიროს 3. მცხეთა,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237005,14:00 - 23:00,NA,NA
