Competitor ,Country_code,City_code,hex7_tag,Restaurant Name,,,Food tag 1,Schdeule,Min. Order Price,Delivery Cost,Restaurant Link,Created_at,Updated_at
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Dabo Doner Moldovei,,,Turcesc ,Închide la 22:00,16.00 Lei,4.99  Lei,https://tazz.ro/oradea/dabo-doner-moldovei/3178/partener,30/10/2020 14:31:55,30/10/2020 14:31:55
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Black Wolf,,,InternaÈ›ional ,Închide la 21:45,FALSE,4.99  Lei,https://tazz.ro/oradea/black-wolf/936/partener,30/10/2020 14:31:57,30/10/2020 14:31:57
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Dabo Doner Oradea Lotus,,,Turcesc ,Închide la 21:30,16.00 Lei,4.99  Lei,https://tazz.ro/oradea/dabo-doner-oradea-lotus/1069/partener,30/10/2020 14:31:57,30/10/2020 14:31:57
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Crinul Alb,,,InternaÈ›ional ,Închide la 20:00,20.00 Lei,Free Delivery,https://tazz.ro/oradea/crinul-alb/1148/partener,30/10/2020 14:31:58,30/10/2020 14:31:58
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Noodle Pack Prima Shop,,,InternaÈ›ional ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/oradea/noodle-pack-prima-shop/3442/partener,30/10/2020 14:31:59,30/10/2020 14:31:59
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,21 StreetFood,,,InternaÈ›ional ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/oradea/21-streetfood/635/partener,30/10/2020 14:32:00,30/10/2020 14:32:00
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Agil - Hot Grill Rogerius,,,RomÃ¢nesc ,Închide la 13:00,30.00 Lei,Free Delivery,https://tazz.ro/oradea/agil-hot-grill-rogerius/3255/partener,30/10/2020 14:32:01,30/10/2020 14:32:01
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Good fries,,,American ,Închide la 14:15,30.00 Lei,5.00  Lei,https://tazz.ro/oradea/good-fries/425/partener,30/10/2020 14:32:02,30/10/2020 14:32:02
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Food Box,,,InternaÈ›ional ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/oradea/food-box/1036/partener,30/10/2020 14:32:02,30/10/2020 14:32:02
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,American Grill,,,American ,Închide la 22:30,45.00 Lei,Free Delivery,https://tazz.ro/oradea/american-grill/135/partener,30/10/2020 14:32:03,30/10/2020 14:32:03
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Pronto Pizza,,,InternaÈ›ional ,Închis,24.00 Lei,Free Delivery,https://tazz.ro/oradea/pronto-pizza/177/partener,30/10/2020 14:32:04,30/10/2020 14:32:04
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Hanul cu Noroc,,,InternaÈ›ional ,Închide la 20:30,28.00 Lei,Free Delivery,https://tazz.ro/oradea/hanul-cu-noroc/1025/partener,30/10/2020 14:32:05,30/10/2020 14:32:05
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Spartan Auchan Oradea,,,Grecesc ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/oradea/spartan-auchan-oradea/1884/partener,30/10/2020 14:32:06,30/10/2020 14:32:06
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,La MoroÈ™anu,,,InternaÈ›ional ,Închide la 20:00,FALSE,4.99  Lei,https://tazz.ro/oradea/la-morosanu/632/partener,30/10/2020 14:32:07,30/10/2020 14:32:07
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Kokolosh,,,European ,Închide la 14:00,FALSE,4.99  Lei,https://tazz.ro/oradea/kokolosh/649/partener,30/10/2020 14:32:08,30/10/2020 14:32:08
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Pizza Zone,,,Italian ,Închis,24.00 Lei,Free Delivery,https://tazz.ro/oradea/pizza-zone/176/partener,30/10/2020 14:32:09,30/10/2020 14:32:09
,,,,,,,,,,,,,
tazz.ro,RO,ORD,871e0aa86ffffff,Queen`s Music Pub,,,European ,Închis,20.00 Lei,Free Delivery,https://tazz.ro/oradea/queen-s-music-pub/299/partener,30/10/2020 14:32:10,30/10/2020 14:32:10
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Zestrea Restaurant RomÃ¢nesc,,,RomÃ¢nesc ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/zestrea-restaurant-romanesc/2980/partener,30/10/2020 14:34:47,30/10/2020 14:34:47
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Cafe Wien,,,InternaÈ›ional ,Închide la 21:00,FALSE,8.00  Lei,https://tazz.ro/sibiu/cafe-wien/4252/partener,30/10/2020 14:34:48,30/10/2020 14:34:48
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Bun de tot,,,RomÃ¢nesc ,Închide la 21:00,30.00 Lei,10.00  Lei,https://tazz.ro/sibiu/bun-de-tot/222/partener,30/10/2020 14:34:49,30/10/2020 14:34:49
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pizza Rosso,,,InternaÈ›ional ,Închide la 21:30,25.00 Lei,Free Delivery,https://tazz.ro/sibiu/pizza-rosso/3547/partener,30/10/2020 14:34:50,30/10/2020 14:34:50
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Restaurant Sigemo,,,RomÃ¢nesc ,Închide la 16:00,FALSE,Free Delivery,https://tazz.ro/sibiu/restaurant-sigemo/466/partener,30/10/2020 14:34:50,30/10/2020 14:34:50
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Paella & Tapas,,,InternaÈ›ional ,Închide la 21:30,50.00 Lei,8.00  Lei,https://tazz.ro/sibiu/paella-tapas/3551/partener,30/10/2020 14:34:51,30/10/2020 14:34:51
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pizza RiÈ›a,,,InternaÈ›ional ,Închide la 21:00,35.00 Lei,Free Delivery,https://tazz.ro/sibiu/pizza-rita/3992/partener,30/10/2020 14:34:52,30/10/2020 14:34:52
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Don Pizzone,,,European ,Închide la 22:00,50.00 Lei,Free Delivery,https://tazz.ro/sibiu/don-pizzone/3520/partener,30/10/2020 14:34:53,30/10/2020 14:34:53
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Chef Capone,,,InternaÈ›ional ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/chef-capone/4102/partener,30/10/2020 14:34:54,30/10/2020 14:34:54
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,100r Restaurant,,,InternaÈ›ional ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/100r-restaurant/3835/partener,30/10/2020 14:34:55,30/10/2020 14:34:55
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Al Hamra,,,Libanez ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/al-hamra/3938/partener,30/10/2020 14:34:56,30/10/2020 14:34:56
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pizza Hot,,,Italian ,Închide la 21:30,80.00 Lei,12.00  Lei,https://tazz.ro/sibiu/pizza-hot/3703/partener,30/10/2020 14:34:56,30/10/2020 14:34:56
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Restaurant Hot,,,Italian ,Închide la 21:30,80.00 Lei,12.00  Lei,https://tazz.ro/sibiu/restaurant-hot/3686/partener,30/10/2020 14:34:58,30/10/2020 14:34:58
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Restaurant The Wok,,,InternaÈ›ional ,Închide la 22:00,30.00 Lei,8.00  Lei,https://tazz.ro/sibiu/restaurant-the-wok/3291/partener,30/10/2020 14:34:58,30/10/2020 14:34:58
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Batranu` Sas Burger Grill Cibinium,,,InternaÈ›ional ,Închide la 19:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/batranu-sas-burger-grill-cibinium/3798/partener,30/10/2020 14:34:59,30/10/2020 14:34:59
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,KFC Festival,,,American ,Deschide la 12:00,30.00 Lei,3.99  Lei,https://tazz.ro/sibiu/kfc-festival/2967/partener,30/10/2020 14:35:00,30/10/2020 14:35:00
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Gyros King Shopping City Sibiu,,,Mediteranean ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/sibiu/gyros-king-shopping-city-sibiu/3811/partener,30/10/2020 14:35:01,30/10/2020 14:35:01
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Restaurant Adi & Nicole,,,RomÃ¢nesc ,Deschide la 14:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/restaurant-adi-nicole/4006/partener,30/10/2020 14:35:02,30/10/2020 14:35:02
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Burger House Sibiu,,,InternaÈ›ional ,Închide la 21:30,35.00 Lei,5.00  Lei,https://tazz.ro/sibiu/burger-house-sibiu/3333/partener,30/10/2020 14:35:03,30/10/2020 14:35:03
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Restaurant History,,,RomÃ¢nesc ,Deschide la 11:30,60.00 Lei,Free Delivery,https://tazz.ro/sibiu/restaurant-history/3936/partener,30/10/2020 14:35:04,30/10/2020 14:35:04
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Gyros King Balcescu,,,InternaÈ›ional ,Închide la 21:30,35.00 Lei,4.99  Lei,https://tazz.ro/sibiu/gyros-king-balcescu/4090/partener,30/10/2020 14:35:05,30/10/2020 14:35:05
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Imperium Pub,,,InternaÈ›ional ,Închide la 19:00,40.00 Lei,4.99  Lei,https://tazz.ro/sibiu/imperium-pub/3635/partener,30/10/2020 14:35:06,30/10/2020 14:35:06
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Kulinarium,,,InternaÈ›ional ,Deschide la 12:00,FALSE,5.00  Lei,https://tazz.ro/sibiu/kulinarium/4092/partener,30/10/2020 14:35:07,30/10/2020 14:35:07
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pizza by Tango,,,Italian ,Închide la 22:45,50.00 Lei,Free Delivery,https://tazz.ro/sibiu/pizza-by-tango/4086/partener,30/10/2020 14:35:08,30/10/2020 14:35:08
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Rawdia Sibiu,,,InternaÈ›ional ,Închide la 15:30,FALSE,5.00  Lei,https://tazz.ro/sibiu/rawdia-sibiu/3473/partener,30/10/2020 14:35:08,30/10/2020 14:35:08
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Ruff Burger,,,InternaÈ›ional ,Închide la 23:00,14.99 Lei,8.00  Lei,https://tazz.ro/sibiu/ruff-burger/4248/partener,30/10/2020 14:35:09,30/10/2020 14:35:09
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Salad Box Sibiu Promenada Mall,,,InternaÈ›ional ,Închide la 22:00,45.00 Lei,Free Delivery,https://tazz.ro/sibiu/salad-box-sibiu-promenada-mall/4080/partener,30/10/2020 14:35:10,30/10/2020 14:35:10
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Taco Bell Sibiu,,,Mexican ,Închide la 21:30,30.00 Lei,4.99  Lei,https://tazz.ro/sibiu/taco-bell-sibiu/1789/partener,30/10/2020 14:35:11,30/10/2020 14:35:11
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Tasty,,,European ,Închide la 22:00,50.00 Lei,Free Delivery,https://tazz.ro/sibiu/tasty/317/partener,30/10/2020 14:35:12,30/10/2020 14:35:12
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Mexican Food Sibiu,,,Mexican ,Închide la 21:30,FALSE,8.00  Lei,https://tazz.ro/sibiu/mexican-food-sibiu/3047/partener,30/10/2020 14:35:13,30/10/2020 14:35:13
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pizza Bonita Sibiu,,,InternaÈ›ional ,Închide la 22:00,40.00 Lei,10.00  Lei,https://tazz.ro/sibiu/pizza-bonita-sibiu/3201/partener,30/10/2020 14:35:14,30/10/2020 14:35:14
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Faust Pizza,,,InternaÈ›ional ,Deschide la 13:00,30.00 Lei,10.00  Lei,https://tazz.ro/sibiu/faust-pizza/3681/partener,30/10/2020 14:35:14,30/10/2020 14:35:14
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Crama Ileana,,,RomÃ¢nesc ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/crama-ileana/3452/partener,30/10/2020 14:35:15,30/10/2020 14:35:15
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Osushi Sibiu,,,Japonez ,Închide la 20:00,50.00 Lei,7.00  Lei,https://tazz.ro/sibiu/osushi-sibiu/213/partener,30/10/2020 14:35:16,30/10/2020 14:35:16
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,The Corner Factory,,,InternaÈ›ional ,Deschide la 13:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/the-corner-factory/3500/partener,30/10/2020 14:35:17,30/10/2020 14:35:17
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Restaurant Caru cu Flori,,,European ,Închide la 18:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/restaurant-caru-cu-flori/227/partener,30/10/2020 14:35:18,30/10/2020 14:35:18
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Rigatoni Pasta Bar Sibiu,,,Italian ,Închide la 21:30,50.00 Lei,8.00  Lei,https://tazz.ro/sibiu/rigatoni-pasta-bar-sibiu/3334/partener,30/10/2020 14:35:19,30/10/2020 14:35:19
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Cheers Pub,,,InternaÈ›ional ,Închide la 21:30,30.00 Lei,8.00  Lei,https://tazz.ro/sibiu/cheers-pub/3299/partener,30/10/2020 14:35:20,30/10/2020 14:35:20
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Dirty Fries Sibiu,,,InternaÈ›ional ,Deschide la 12:00,50.00 Lei,Free Delivery,https://tazz.ro/sibiu/dirty-fries-sibiu/4186/partener,30/10/2020 14:35:21,30/10/2020 14:35:21
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Sushi Master Sibiu,,,Japonez ,Închide la 21:30,50.00 Lei,Free Delivery,https://tazz.ro/sibiu/sushi-master-sibiu/1338/partener,30/10/2020 14:35:22,30/10/2020 14:35:22
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,DAbo Doner Brukenthal,,,Turcesc ,Deschide la 12:00,FALSE,10.00  Lei,https://tazz.ro/sibiu/dabo-doner-brukenthal/473/partener,30/10/2020 14:35:23,30/10/2020 14:35:23
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Hello Donuts,,,InternaÈ›ional ,Închide la 19:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/hello-donuts/3318/partener,30/10/2020 14:35:24,30/10/2020 14:35:24
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Shish Shaorma Kebab,,,Turcesc ,Închide la 22:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/shish-shaorma-kebab/3245/partener,30/10/2020 14:35:25,30/10/2020 14:35:25
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,DAbo Doner Terezian,,,Turcesc ,Închide la 21:00,50.00 Lei,10.00  Lei,https://tazz.ro/sibiu/dabo-doner-terezian/638/partener,30/10/2020 14:35:26,30/10/2020 14:35:26
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,DAbo Doner Victoriei Sibiu,,,Turcesc ,Deschis,50.00 Lei,10.00  Lei,https://tazz.ro/sibiu/dabo-doner-victoriei-sibiu/472/partener,30/10/2020 14:35:27,30/10/2020 14:35:27
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Batranu` Sas Burger Grill Mihai Viteazul,,,InternaÈ›ional ,Închide la 19:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/batranu-sas-burger-grill-mihai-viteazul/3803/partener,30/10/2020 14:35:28,30/10/2020 14:35:28
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,DAbo Doner Milea Sibiu,,,Turcesc ,Închide la 22:00,50.00 Lei,10.00  Lei,https://tazz.ro/sibiu/dabo-doner-milea-sibiu/471/partener,30/10/2020 14:35:29,30/10/2020 14:35:29
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,El Gringo,,,InternaÈ›ional ,Închide la 22:00,FALSE,Free Delivery,https://tazz.ro/sibiu/el-gringo/3155/partener,30/10/2020 14:35:30,30/10/2020 14:35:30
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,KFC Nepi Sibiu,,,American ,Deschide la 12:00,30.00 Lei,3.99  Lei,https://tazz.ro/sibiu/kfc-nepi-sibiu/3740/partener,30/10/2020 14:35:31,30/10/2020 14:35:31
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Porto Gallo Sibiu,,,InternaÈ›ional ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/porto-gallo-sibiu/3161/partener,30/10/2020 14:35:32,30/10/2020 14:35:32
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Noodle Pack Sibiu,,,InternaÈ›ional ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/sibiu/noodle-pack-sibiu/3264/partener,30/10/2020 14:35:34,30/10/2020 14:35:34
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Insieme - Promenada Mall,,,InternaÈ›ional ,Închis,FALSE,4.99  Lei,https://tazz.ro/sibiu/insieme-promenada-mall/3727/partener,30/10/2020 14:35:35,30/10/2020 14:35:35
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Shanghai Express Promenada Mall,,,Asiatic ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/shanghai-express-promenada-mall/3332/partener,30/10/2020 14:35:36,30/10/2020 14:35:36
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Bubble Waffles,,,InternaÈ›ional ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/bubble-waffles/3696/partener,30/10/2020 14:35:37,30/10/2020 14:35:37
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Burger Bar 2.0,,,InternaÈ›ional ,Deschide la 12:00,50.00 Lei,Free Delivery,https://tazz.ro/sibiu/burger-bar-2-0/3150/partener,30/10/2020 14:35:37,30/10/2020 14:35:37
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Cabana Valea Aurie,,,RomÃ¢nesc ,Închide la 22:00,30.00 Lei,9.00  Lei,https://tazz.ro/sibiu/cabana-valea-aurie/2982/partener,30/10/2020 14:35:38,30/10/2020 14:35:38
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,El Gringo by Night,,,InternaÈ›ional ,Deschide la 22:00,30.00 Lei,12.00  Lei,https://tazz.ro/sibiu/el-gringo-by-night/3238/partener,30/10/2020 14:35:39,30/10/2020 14:35:39
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pep&Pepper Promenada Mall,,,InternaÈ›ional ,Închis,FALSE,4.99  Lei,https://tazz.ro/sibiu/pep-pepper-promenada-mall/3988/partener,30/10/2020 14:35:40,30/10/2020 14:35:40
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pep&Pepper Shopping City Mall,,,InternaÈ›ional ,Închide la 22:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/pep-pepper-shopping-city-mall/3984/partener,30/10/2020 14:35:41,30/10/2020 14:35:41
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Restaurant Intim,,,InternaÈ›ional ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/sibiu/restaurant-intim/3236/partener,30/10/2020 14:35:42,30/10/2020 14:35:42
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Ribs & Beer,,,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,Free Delivery,https://tazz.ro/sibiu/ribs-beer/3157/partener,30/10/2020 14:35:43,30/10/2020 14:35:43
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,146 Centru Aria,,,Alimente È™i BÄƒuturi ,Închide la 16:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/146-centru-aria/3066/partener,30/10/2020 14:35:44,30/10/2020 14:35:44
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,146 I Love Coffee,,,Alimente È™i BÄƒuturi ,Închide la 16:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/146-i-love-coffee/3065/partener,30/10/2020 14:35:44,30/10/2020 14:35:44
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Amber Caffe,,,InternaÈ›ional ,Deschide la 12:00,35.00 Lei,4.99  Lei,https://tazz.ro/sibiu/amber-caffe/4173/partener,30/10/2020 14:35:45,30/10/2020 14:35:45
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Atrium Cafe,,,InternaÈ›ional ,Deschide la 12:00,FALSE,8.00  Lei,https://tazz.ro/sibiu/atrium-cafe/4085/partener,30/10/2020 14:35:46,30/10/2020 14:35:46
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Cartofisserie - Promenada Sibiu,,,InternaÈ›ional ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/cartofisserie-promenada-sibiu/3673/partener,30/10/2020 14:35:48,30/10/2020 14:35:48
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,DAbo Grill,,,Turcesc ,Închide la 20:00,FALSE,10.00  Lei,https://tazz.ro/sibiu/dabo-grill/4026/partener,30/10/2020 14:35:49,30/10/2020 14:35:49
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Einstein,,,InternaÈ›ional ,Deschide la 12:00,FALSE,8.00  Lei,https://tazz.ro/sibiu/einstein/4087/partener,30/10/2020 14:35:50,30/10/2020 14:35:50
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Famous Waffles Promenada Sibiu,,,American ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/famous-waffles-promenada-sibiu/1201/partener,30/10/2020 14:35:51,30/10/2020 14:35:51
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Feel Fresh,,,InternaÈ›ional ,Închide la 17:30,30.00 Lei,Free Delivery,https://tazz.ro/sibiu/feel-fresh/3181/partener,30/10/2020 14:35:52,30/10/2020 14:35:52
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Gogosh Coffee&Donuts,,,American ,Închis,FALSE,10.00  Lei,https://tazz.ro/sibiu/gogosh-coffee-donuts/718/partener,30/10/2020 14:35:53,30/10/2020 14:35:53
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Hotel Horeum,,,InternaÈ›ional ,Închide la 20:00,30.00 Lei,8.00  Lei,https://tazz.ro/sibiu/hotel-horeum/3289/partener,30/10/2020 14:35:53,30/10/2020 14:35:53
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Insieme Shopping City Sibiu,,,InternaÈ›ional ,Închis,FALSE,4.99  Lei,https://tazz.ro/sibiu/insieme-shopping-city-sibiu/3730/partener,30/10/2020 14:35:54,30/10/2020 14:35:54
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Kombinat Gastro-Brewery,,,RomÃ¢nesc ,Închis,40.00 Lei,4.99  Lei,https://tazz.ro/sibiu/kombinat-gastro-brewery/4108/partener,30/10/2020 14:35:55,30/10/2020 14:35:55
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,La Pizza Napoletana,,,Italian ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/sibiu/la-pizza-napoletana/3888/partener,30/10/2020 14:35:56,30/10/2020 14:35:56
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,New York,,,InternaÈ›ional ,Deschide la 12:00,55.00 Lei,Free Delivery,https://tazz.ro/sibiu/new-york/3406/partener,30/10/2020 14:35:57,30/10/2020 14:35:57
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pizza Ok,,,InternaÈ›ional ,Închide la 22:00,30.00 Lei,5.00  Lei,https://tazz.ro/sibiu/pizza-ok/3570/partener,30/10/2020 14:35:58,30/10/2020 14:35:58
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Pizzeria Da Vinci,,,InternaÈ›ional ,Închide la 21:30,35.00 Lei,4.99  Lei,https://tazz.ro/sibiu/pizzeria-da-vinci/4050/partener,30/10/2020 14:35:59,30/10/2020 14:35:59
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Speedy Pizza,,,Italian ,Închide la 22:00,30.00 Lei,Free Delivery,https://tazz.ro/sibiu/speedy-pizza/4109/partener,30/10/2020 14:36:00,30/10/2020 14:36:00
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Dodo`s Hot Dogs,,,American ,Închis,FALSE,4.99  Lei,https://tazz.ro/sibiu/dodo-s-hot-dogs/426/partener,30/10/2020 14:36:00,30/10/2020 14:36:00
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Chopstix Sibiu Promenada,,,InternaÈ›ional ,Închide la 20:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/chopstix-sibiu-promenada/3062/partener,30/10/2020 14:36:01,30/10/2020 14:36:01
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,3F genuine romanian cuisine,,,RomÃ¢nesc ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/sibiu/3f-genuine-romanian-cuisine/3546/partener,30/10/2020 14:36:02,30/10/2020 14:36:02
,,,,,,,,,,,,,
tazz.ro,RO,SBU,871ee50cbffffff,Spartan Promenada Sibiu,,,Grecesc ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/sibiu/spartan-promenada-sibiu/4018/partener,30/10/2020 14:36:03,30/10/2020 14:36:03
