Competitor,Sourcing_competitor,Restaurant_name,Tags,Average_basket_value,Country,City,City_code,Address,Postal_code,Latitude,Longitude,Phone_number,Rating,Number_of_reviews,Website,URL,Takeaway,Delivery
Yelp,sourcing_yelp,A Cucina 'e Gino,Italian,NA,Spain,Calafell,CLE,"Avenida Sant Joan de Déu, 2443820 Calafell",NA,NA,NA,977 696 491,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/a-cucina-e-gino-calafell,NA,NA
Yelp,sourcing_yelp,Foix,"Seafood, Spanish",NA,Spain,Calafell,CLE,"Passeig Marítim de Sant Joan de Déu, s/n43882 Calafell",NA,NA,NA,977 160 815,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/foix-calafell,NA,NA
Yelp,sourcing_yelp,A Can Pilis S.C.C.L.,Restaurants,NA,Spain,Calafell,CLE,"Calle Montserrat, 1343820 Calafell",NA,NA,NA,977 691 315,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/a-can-pilis-s-c-c-l-calafell,NA,NA
Yelp,sourcing_yelp,La Granja,"Breakfast & Brunch, Cafeteria",NA,Spain,Calafell,CLE,"Carretera de Valls, 3043700 El Vendrell",NA,NA,NA,977 664 416,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-granja-el-vendrell,NA,NA
Yelp,sourcing_yelp,Gran Muralla,Chinese,NA,Spain,Calafell,CLE,"Carrer de Mallorca, 643820 Calafell",NA,NA,NA,977 694 771,3,1 review,https://www.yelp.com,https://www.yelp.com/biz/gran-muralla-calafell-2,NA,NA
Yelp,sourcing_yelp,El Rodavi,"Brasseries, Tapas/Small Plates",NA,Spain,Calafell,CLE,Av. Can Nicolau 4743881 Cunit,NA,NA,NA,670 880 490,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-rodavi-cunit,NA,NA
Yelp,sourcing_yelp,Cara al Mar,Mediterranean,NA,Spain,Calafell,CLE,"Passeig Marítim de Masia Blanca, 143880 Coma-ruga",NA,NA,NA,977 681 551,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/cara-al-mar-coma-ruga,NA,NA
Yelp,sourcing_yelp,Restaurante Milan Angel,Italian,NA,Spain,Calafell,CLE,Calle Angel GuimerÀ 543820 Calafell,NA,NA,NA,977 695 719,3.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-milan-angel-calafell,NA,NA
Yelp,sourcing_yelp,El Niu 1976,Spanish,NA,Spain,Calafell,CLE,"Carrer del Born, 2Local 443700 El Vendrell",NA,NA,NA,977 663 856,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-niu-1976-el-vendrell,NA,NA
Yelp,sourcing_yelp,Moli de Cal Tof,Spanish,NA,Spain,Calafell,CLE,"Carretera de Santa Oliva, 243710 Santa Oliva",NA,NA,NA,977 662 651,4,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/moli-de-cal-tof-santa-oliva,NA,NA
Yelp,sourcing_yelp,Ni,"Spanish, Chinese",NA,Spain,Calafell,CLE,Carretera del Vendrell43820 Calafell,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/ni-calafell,NA,NA
Yelp,sourcing_yelp,La Tertúlia-Menjant Amb Alternatives,Vegan,NA,Spain,Calafell,CLE,"Carrer Transversal, 1243700 El Vendrell",NA,NA,NA,977 662 736,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-tert%C3%BAlia-menjant-amb-alternatives-el-vendrell,NA,NA
Yelp,sourcing_yelp,Peter's,"Restaurants, Food",NA,Spain,Calafell,CLE,"Calle la Rambla, 843700 El Vendrell",NA,NA,NA,977 662 469,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/peters-el-vendrell,NA,NA
Yelp,sourcing_yelp,Vintage,"Cafeteria, Burgers, Sandwiches",NA,Spain,Calafell,CLE,"Carrer Vilamar, 1743820 Calafell",NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/vintage-calafell,NA,NA
Yelp,sourcing_yelp,L'argilaguet,Restaurants,NA,Spain,Calafell,CLE,"Calle MAR, 33 - BJ43700 El Vendrell",NA,NA,NA,977 182 322,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/l-argilaguet-el-vendrell,NA,NA
Yelp,sourcing_yelp,Oscar Restaurante,Spanish,NA,Spain,Calafell,CLE,Calle 16543882 Segur de Calafell,NA,NA,NA,977 164 842,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/oscar-restaurante-segur-de-calafell,NA,NA
Yelp,sourcing_yelp,Milán Calafell,Italian,NA,Spain,Calafell,CLE,"Carrer Angel Guimera, 743820 Calafell",NA,NA,NA,977 695 719,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/mil%C3%A1n-calafell-calafell,NA,NA
Yelp,sourcing_yelp,Crisand Bar,"Mediterranean, Cocktail Bars",NA,Spain,Calafell,CLE,"Carrer de Víctor Català, s/n43880 El Vendrell",NA,NA,NA,977 680 506,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/crisand-bar-el-vendrell,NA,NA
Yelp,sourcing_yelp,El Rey Pescador,Restaurants,NA,Spain,Calafell,CLE,Avenida Sant Joan de Deu 10543820 Calafell,NA,NA,NA,977 694 297,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/el-rey-pescador-calafell-3,NA,NA
Yelp,sourcing_yelp,The Beach Club,"Cocktail Bars, Mediterranean",NA,Spain,Calafell,CLE,"Hotel Le Méridien Ra Beach Hotel & SpaAvinguda Sanatori, 143880 El Vendrell",NA,NA,NA,977 694 200,3,1 review,https://www.yelp.com,https://www.yelp.com/biz/the-beach-club-el-vendrell,NA,NA
Yelp,sourcing_yelp,Vellve Rigual Manuel,Restaurants,NA,Spain,Calafell,CLE,"Calle Marques de Sama, 1743820 Calafell",NA,NA,NA,977 690 670,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/vellve-rigual-manuel-calafell,NA,NA
Yelp,sourcing_yelp,Le Ricette di Guiseppe,Italian,NA,Spain,Calafell,CLE,"Avinguda de Sant Joan de DéuCalafell, Tarragona",NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/le-ricette-di-guiseppe-calafell,NA,NA
Yelp,sourcing_yelp,El Pinguino,Mediterranean,NA,Spain,Calafell,CLE,Passeig Maritim De Coma-ruga43880 Tarragona,NA,NA,NA,NA,3,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-pinguino-tarragona,NA,NA
Yelp,sourcing_yelp,Nyamm Nyamm,"Mediterranean, Delis, Cafeteria",NA,Spain,Calafell,CLE,"Avinguda Mossèn Jaume Soler, 3843820 Calafell",NA,NA,NA,629 172 483,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/nyamm-nyamm-calafell,NA,NA
Yelp,sourcing_yelp,La Vila dels Àngels,Mediterranean,NA,Spain,Calafell,CLE,"Passeig Marítim de Coma-Ruga, 3143880 Coma-Ruga",NA,NA,NA,658 998 740,3,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-vila-dels-%C3%A0ngels-coma-ruga-2,NA,NA
Yelp,sourcing_yelp,Café-Bistrò New Segur,"Mediterranean, Cafeteria",NA,Spain,Calafell,CLE,"Carretera Barcelona, 6543882 Calafell",NA,NA,NA,977 672 852,3,1 review,https://www.yelp.com,https://www.yelp.com/biz/caf%C3%A9-bistr%C3%B2-new-segur-calafell,NA,NA
Yelp,sourcing_yelp,La Jijonenca,Coffee & Tea,NA,Spain,Calafell,CLE,"Passeig Maritim De Comarruga, 17-2243880 Vendrell",NA,NA,NA,977 681 653,3,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-jijonenca-vendrell,NA,NA
Yelp,sourcing_yelp,Restaurante Costa Dorada,Restaurants,NA,Spain,Calafell,CLE,"Avenida Sant Joan de DEU, 12 - BJ43820 Calafell",NA,NA,NA,977 691 724,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/restaurante-costa-dorada-calafell,NA,NA
Yelp,sourcing_yelp,El Rey Pescador,"Seafood, Spanish, Mediterranean",NA,Spain,Calafell,CLE,Passeig Marítim S/N43882 Segur de Calafell43882 Calafell,NA,NA,NA,NA,3,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-rey-pescador-calafell-2,NA,NA
Yelp,sourcing_yelp,Casa Pedro,"Catalan, Mediterranean, Pizza",NA,Spain,Calafell,CLE,"Carrer de Vilamar, 8743820 Calafell",NA,NA,NA,977 691 507,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/casa-pedro-calafell,NA,NA
Yelp,sourcing_yelp,Le Bistrot de la Plage,Tapas/Small Plates,NA,Spain,Calafell,CLE,"Av. Sant Joan de Déu, 3743820 Calafell",NA,NA,NA,NA,1,1 review,https://www.yelp.com,https://www.yelp.com/biz/le-bistrot-de-la-plage-calafell,NA,NA
Yelp,sourcing_yelp,Acero Llop Jose,Restaurants,NA,Spain,Calafell,CLE,"Avenida Mossen Jaume Soler, 2143820 Calafell",NA,NA,NA,977 692 988,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/acero-llop-jose-calafell,NA,NA
Yelp,sourcing_yelp,Lo Mam,Mediterranean,NA,Spain,Calafell,CLE,"Avinguda del Sanatori, 143880 Sant Salvador",NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/lo-mam-sant-salvador,NA,NA
Yelp,sourcing_yelp,Los Serrano,"Arroceria / Paella, Tapas Bars",NA,Spain,Calafell,CLE,"Avinguda Sanatori, 33-4943880 Vendrell",NA,NA,NA,877 060 968,5,NA,https://www.yelp.com,https://www.yelp.com/biz/los-serrano-vendrell-2,NA,NA
Yelp,sourcing_yelp,La Barretina,Tapas Bars,NA,Spain,Calafell,CLE,"Calle de les Flors, 40-5243700 El Vendrell",NA,NA,NA,977 663 768,5,NA,https://www.yelp.com,https://www.yelp.com/biz/la-barretina-el-vendrell,NA,NA
Yelp,sourcing_yelp,La Tagliatella,"Italian, Pizza",NA,Spain,Calafell,CLE,"Avinguda Sant Joan de Déu, 8543820 Calafell",NA,NA,NA,977 699 658,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-tagliatella-calafell,NA,NA
Yelp,sourcing_yelp,España Peña Diego,Restaurants,NA,Spain,Calafell,CLE,"AV Sant Joan de DEU, 10543820 Platja De Calafell",NA,NA,NA,977 694 297,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/espa%C3%B1a-pe%C3%B1a-diego-platja-de-calafell-2,NA,NA
Yelp,sourcing_yelp,el Puppet,Tapas/Small Plates,NA,Spain,Calafell,CLE,Passeig Marítim de Coma-Ruga 29B43880 Coma-ruga,NA,NA,NA,977 681 811,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/el-puppet-coma-ruga,NA,NA
Yelp,sourcing_yelp,Chiringuito Love Beach,"Beach Bars, Tapas Bars",NA,Spain,Calafell,CLE,"Paseig Maritim San Joan de Deu, 27443882 Segur de Calafell",NA,NA,NA,672 831 003,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/chiringuito-love-beach-segur-de-calafell,NA,NA
Yelp,sourcing_yelp,Escomi Penedes,Restaurants,NA,Spain,Calafell,CLE,"Plaza Sant Salvador, 143700 El Vendrell",NA,NA,NA,977 681 264,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/escomi-penedes-el-vendrell,NA,NA
Yelp,sourcing_yelp,L'Espineta Restauracio,Restaurants,NA,Spain,Calafell,CLE,"Avenida Sant Joan de DEU, 3 - BJ43820 Calafell",NA,NA,NA,977 693 700,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/l-espineta-restauracio-calafell,NA,NA
Yelp,sourcing_yelp,Rueda,French,NA,Spain,Calafell,CLE,"Avinguda Palfuriana, 4343880 Sant Salvador",NA,NA,NA,977 682 167,3,1 review,https://www.yelp.com,https://www.yelp.com/biz/rueda-sant-salvador,NA,NA
Yelp,sourcing_yelp,Fuster Forgas Ramon,Restaurants,NA,Spain,Calafell,CLE,"Avenida Comte Gomez Orbaneja, 10443882 Calafell",NA,NA,NA,977 161 349,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/fuster-forgas-ramon-calafell,NA,NA
Yelp,sourcing_yelp,Llamas,Catalan,NA,Spain,Calafell,CLE,"Avinguda Espanya, 9243882 Segur de Calafell",NA,NA,NA,977 160 844,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/llamas-segur-de-calafell,NA,NA
Yelp,sourcing_yelp,Mediterrani,Restaurants,NA,Spain,Calafell,CLE,"Calle Mediterraneo, 143820 Calafell",NA,NA,NA,977 162 327,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/mediterrani-calafell,NA,NA
Yelp,sourcing_yelp,Mim Argacam,Restaurants,NA,Spain,Calafell,CLE,"Calle Mallorca, 28 - BJ43820 Calafell",NA,NA,NA,977 692 174,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/mim-argacam-calafell,NA,NA
Yelp,sourcing_yelp,Diaz & Vilamajo,Restaurants,NA,Spain,Calafell,CLE,"Avenida Catalunya, 1243820 Calafell",NA,NA,NA,938 956 846,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/diaz-and-vilamajo-calafell,NA,NA
Yelp,sourcing_yelp,Nin Forner Empresa de Restauracio,Restaurants,NA,Spain,Calafell,CLE,"Calle Marinada, 143820 Calafell",NA,NA,NA,977 691 559,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/nin-forner-empresa-de-restauracio-calafell,NA,NA
Yelp,sourcing_yelp,Restaurante Milan,Italian,NA,Spain,Calafell,CLE,"Calle Antoni Almanzor, 843882 Segur de Calafell",NA,NA,NA,977 163 009,2,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-milan-segur-de-calafell,NA,NA
Yelp,sourcing_yelp,Liga Naval Restaurante,Spanish,NA,Spain,Calafell,CLE,Paseo Maritim 19543882 Segur de Calafell,NA,NA,NA,NA,5,NA,https://www.yelp.com,https://www.yelp.com/biz/liga-naval-restaurante-segur-de-calafell,NA,NA
Yelp,sourcing_yelp,La Candela,"Steakhouses, Argentine",NA,Spain,Calafell,CLE,"Carrer de Montserrat, 4443700 El Vendrell",NA,NA,NA,977 666 056,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-candela-el-vendrell,NA,NA
Yelp,sourcing_yelp,La Cerveçeria la Abadía,"Beer Bar, Spanish",NA,Spain,Calafell,CLE,Carretera Sant Vicenç43700 El Vendrell,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-cerve%C3%A7eria-la-abad%C3%ADa-el-vendrell,NA,NA
Yelp,sourcing_yelp,Coffe & Bar 29,"Tapas Bars, Cafeteria",NA,Spain,Calafell,CLE,"Carrer Rin, 143882 Calafell",NA,NA,NA,977 164 819,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/coffe-y-bar-29-calafell,NA,NA
Yelp,sourcing_yelp,Corominas Valls Martin,Restaurants,NA,Spain,Calafell,CLE,"Calle Montserrat, 4443700 El Vendrell",NA,NA,NA,977 154 407,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/corominas-valls-martin-el-vendrell,NA,NA
Yelp,sourcing_yelp,Mediterrani,Mediterranean,NA,Spain,Calafell,CLE,"Plaza Mediterrani, s/n43882 Segur de Calafell",NA,NA,NA,977 162 327Message the Business,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/mediterrani-segur-de-calafell,NA,NA
Yelp,sourcing_yelp,Calaf Planas Juan Maria,Restaurants,NA,Spain,Calafell,CLE,"C Mossen Jaume Urgell, 643700 Vendrell",NA,NA,NA,977 662 766,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/calaf-planas-juan-maria-vendrell,NA,NA
Yelp,sourcing_yelp,Pacha Cabanillas Angela,Restaurants,NA,Spain,Calafell,CLE,"Carretera Valls, 3043700 El Vendrell",NA,NA,NA,977 664 416,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/pacha-cabanillas-angela-el-vendrell,NA,NA
Yelp,sourcing_yelp,La bodegueta del Pa Torrat,Tapas Bars,NA,Spain,Calafell,CLE,"Carrer Montserrat, 2043820 Calafell",NA,NA,NA,902 676 831,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-bodegueta-del-pa-torrat-calafell,NA,NA
Yelp,sourcing_yelp,Pacha Cabanillas Angela,Restaurants,NA,Spain,Calafell,CLE,"Ctra Valls, 5043700 Vendrell",NA,NA,NA,977 661 709,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/pacha-cabanillas-angela-vendrell,NA,NA
Yelp,sourcing_yelp,El Peñon,"Spanish, Tapas Bars",NA,Spain,Calafell,CLE,"Passeig Marítim de Coma-Ruga, 2143880 El Vendrell",NA,NA,NA,634 460 604,2,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-pe%C3%B1on-el-vendrell,NA,NA
Yelp,sourcing_yelp,Buddy's,Restaurants,NA,Spain,Calafell,CLE,"Avda Sant Joan de Deu, 7243881 Calafell",NA,NA,NA,977 910 004,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/buddys-calafell,NA,NA
Yelp,sourcing_yelp,Lezaca,"Restaurants, Hotels",NA,Spain,Calafell,CLE,"Avenida Palfuriana, 143700 El Vendrell",NA,NA,NA,977 684 160,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/lezaca-el-vendrell,NA,NA
Yelp,sourcing_yelp,Crepería Del Mar,Creperies,NA,Spain,Calafell,CLE,Av de Palfuriana 6843880 El Vendrell,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/creper%C3%ADa-del-mar-el-vendrell,NA,NA
Yelp,sourcing_yelp,"Restaurant Seifer Plaça Sant Salvador, 1",Restaurants,NA,Spain,Calafell,CLE,"AV Palfuriana, 4743880 Barri Maritim De Sant Salvador",NA,NA,NA,977 681 266,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/restaurant-seifer-pla%C3%A7a-sant-salvador-1-barri-maritim-de-sant-salvador-2,NA,NA
Yelp,sourcing_yelp,Salguero Fernandez Maria Ariadna,"Restaurants, Hotels",NA,Spain,Calafell,CLE,"Calle Sant Josep, 2543700 El Vendrell",NA,NA,NA,977 667 563,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/salguero-fernandez-maria-ariadna-el-vendrell,NA,NA
Yelp,sourcing_yelp,Salvo-Turistica,Restaurants,NA,Spain,Calafell,CLE,"Calle Cantabric, 1043700 El Vendrell",NA,NA,NA,977 680 819,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/salvo-turistica-el-vendrell,NA,NA
Yelp,sourcing_yelp,Punto de Encuentro,"Mediterranean, Tapas Bars",NA,Spain,Calafell,CLE,"Carrer Montserrat, 1443820 Calafell Playa",NA,NA,NA,677 522 066,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/punto-de-encuentro-calafell-playa,NA,NA
Yelp,sourcing_yelp,L'Ancora SCP,Restaurants,NA,Spain,Calafell,CLE,"AV Sanatori, 543700 Sanatori",NA,NA,NA,977 695 563,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/l-ancora-scp-sanatori,NA,NA
Yelp,sourcing_yelp,La Tertulia,Vegan,NA,Spain,Calafell,CLE,"Carrer Transversal, 4643700 El Vendrell",NA,NA,NA,977 662 736,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-tertulia-el-vendrell,NA,NA
Yelp,sourcing_yelp,Juanola Puig Carmen,Restaurants,NA,Spain,Calafell,CLE,"Calle Joan Vinyoli, 2543700 El Vendrell",NA,NA,NA,977 660 481,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/juanola-puig-carmen-el-vendrell,NA,NA
Yelp,sourcing_yelp,Serentill&jimenez Asociados S.%,Restaurants,NA,Spain,Calafell,CLE,"C Vilamar, 1343820 Platja De Calafell",NA,NA,NA,977 693 868,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/serentill-and-jimenez-asociados-s-platja-de-calafell,NA,NA
Yelp,sourcing_yelp,Milán Segur,"Mediterranean, Italian",NA,Spain,Calafell,CLE,"Carrer Antonio Almanzor, 8Segur de Calafell, Tarragona",NA,NA,NA,977 163 009,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/mil%C3%A1n-segur-segur-de-calafell,NA,NA
Yelp,sourcing_yelp,la Bona Tapa,Restaurants,NA,Spain,Calafell,CLE,"Calle Ribera D'ebre, 243820 Calafell",NA,NA,NA,977 694 811,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-bona-tapa-calafell,NA,NA
Yelp,sourcing_yelp,Pampa Rosé,"Argentine, Cocktail Bars",NA,Spain,Calafell,CLE,"Carrer Rin, 143882 Calafell",NA,NA,NA,977 109 493,4,NA,https://www.yelp.com,https://www.yelp.com/biz/pampa-ros%C3%A9-calafell,NA,NA
Yelp,sourcing_yelp,Ariza Blanco Maria Ascension,Restaurants,NA,Spain,Calafell,CLE,"Avenida Mossen Jaume Soler, 3143820 Calafell",NA,NA,NA,977 693 682,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/ariza-blanco-maria-ascension-calafell,NA,NA
Yelp,sourcing_yelp,Soria Bustos Carlos,Restaurants,NA,Spain,Calafell,CLE,"Avenida Palfuriana, 12343880 El Vendrell",NA,NA,NA,977 682 834,3,NA,https://www.yelp.com,https://www.yelp.com/biz/soria-bustos-carlos-el-vendrell,NA,NA
Yelp,sourcing_yelp,Alorda Fernandez-Alamburo Guillermo,Restaurants,NA,Spain,Calafell,CLE,"Calle Mallorca, 543820 Calafell",NA,NA,NA,977 693 044,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/alorda-fernandez-alamburo-guillermo-calafell,NA,NA
Yelp,sourcing_yelp,Perez Lupiañez Victor,Restaurants,NA,Spain,Calafell,CLE,"Avenida del Tancat de la Plana, 71 - 143700 El Vendrell",NA,NA,NA,977 182 955,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/perez-lupia%C3%B1ez-victor-el-vendrell-2,NA,NA
Yelp,sourcing_yelp,Eusebio Palacios Sanchez,Restaurants,NA,Spain,Calafell,CLE,"C Vilamar, 8743820 Platja De Calafell",NA,NA,NA,977 693 358,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/eusebio-palacios-sanchez-platja-de-calafell-2,NA,NA
Yelp,sourcing_yelp,Telepizza,Pizza,NA,Spain,Calafell,CLE,Calle Josep María Segarra 2243700 El Vendrell,NA,NA,NA,977 155 078,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/telepizza-el-vendrell,NA,NA
Yelp,sourcing_yelp,La Casa del Sol,Tapas Bars,NA,Spain,Calafell,CLE,"Avenida Sant Joan de Déu, 10043820 Calafell",NA,NA,NA,977 694 483,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-casa-del-sol-calafell,NA,NA
Yelp,sourcing_yelp,Noya Bonmati Rosa Maria,Restaurants,NA,Spain,Calafell,CLE,"Calle Sant Pere, 2843820 Calafell",NA,NA,NA,977 691 604,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/noya-bonmati-rosa-maria-calafell,NA,NA
Yelp,sourcing_yelp,Grupo Aigua NEU,Restaurants,NA,Spain,Calafell,CLE,"AV Mediterrani, 1843881 Cunit",NA,NA,NA,977 163 505,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/grupo-aigua-neu-cunit,NA,NA
Yelp,sourcing_yelp,Inmuebles MON,"Restaurants, Hotels",NA,Spain,Calafell,CLE,"AV Palfuriana, 10143880 Barri Maritim De Comarruga",NA,NA,NA,977 684 714,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/inmuebles-mon-barri-maritim-de-comarruga,NA,NA
Yelp,sourcing_yelp,Guasch Rodriguez Julia,Restaurants,NA,Spain,Calafell,CLE,"C Vilamar, 6743820 Platja De Calafell",NA,NA,NA,977 691 341,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/guasch-rodriguez-julia-platja-de-calafell,NA,NA
Yelp,sourcing_yelp,"Restaurant Vell Papiol Vilamar, 30",Restaurants,NA,Spain,Calafell,CLE,"C Vilamar, 143820 Platja De Calafell",NA,NA,NA,977 691 349,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/restaurant-vell-papiol-vilamar-30-platja-de-calafell,NA,NA
Yelp,sourcing_yelp,La Nocciola,Creperies,NA,Spain,Calafell,CLE,"Carrer Sant Pere, 143820 Calafell",NA,NA,NA,679 416 623,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-nocciola-calafell,NA,NA
Yelp,sourcing_yelp,Peña Fernandez Jesus,Restaurants,NA,Spain,Calafell,CLE,"Calle Montserrat, 3243820 Calafell",NA,NA,NA,977 696 489,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/pe%C3%B1a-fernandez-jesus-calafell-2,NA,NA
Yelp,sourcing_yelp,Europizza,Pizza,NA,Spain,Calafell,CLE,"Carrer Cami Reial, 1143700 El Vendrell",NA,NA,NA,664 469 558,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/europizza-el-vendrell,NA,NA
Yelp,sourcing_yelp,Bufet Mar Blau,Restaurants,NA,Spain,Calafell,CLE,"Avenida Sant Joan de DEU, 3243820 Calafell",NA,NA,NA,977 691 229,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/bufet-mar-blau-calafell,NA,NA
Yelp,sourcing_yelp,"MA & XU,",Restaurants,NA,Spain,Calafell,CLE,"Avenida Jaume Carner, 5643700 El Vendrell",NA,NA,NA,977 667 113,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/ma-and-xu-el-vendrell,NA,NA
Yelp,sourcing_yelp,Mona Lisa,"Cafeteria, Dive Bars",NA,Spain,Calafell,CLE,"Avinguda Mossèn Jaume Soler, 3043820 Calafell",NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/mona-lisa-calafell,NA,NA
Yelp,sourcing_yelp,España Peña Jose Antonio,Restaurants,NA,Spain,Calafell,CLE,"C Vilamar, 4643820 Platja De Calafell",NA,NA,NA,977 694 767,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/espa%C3%B1a-pe%C3%B1a-jose-antonio-platja-de-calafell-2,NA,NA
Yelp,sourcing_yelp,Casa Jorge,Cafeteria,NA,Spain,Calafell,CLE,"Plaça de Francesc Macià, 643700 El Vendrell",NA,NA,NA,977 664 212,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/casa-jorge-el-vendrell,NA,NA
Yelp,sourcing_yelp,Fernandez Sainz Tomas,"Restaurants, Contractors",NA,Spain,Calafell,CLE,"Calle Josep Maria Juncadella, 4143882 Calafell",NA,NA,NA,977 672 693,1,1 review,https://www.yelp.com,https://www.yelp.com/biz/fernandez-sainz-tomas-calafell,NA,NA
Yelp,sourcing_yelp,Label Laura,Restaurants,NA,Spain,Calafell,CLE,"Carretera Doctor Robert, 1943700 El Vendrell",NA,NA,NA,977 181 434,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/label-laura-el-vendrell,NA,NA
Yelp,sourcing_yelp,Torra Julivert Maria,Restaurants,NA,Spain,Calafell,CLE,"Carretera Doctor Robert, 2943700 El Vendrell",NA,NA,NA,977 661 007,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/torra-julivert-maria-el-vendrell,NA,NA
Yelp,sourcing_yelp,Mar a Taula,Restaurants,NA,Spain,Calafell,CLE,"Avenida Sant Joan de DEU, 243820 Calafell",NA,NA,NA,977 694 777,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/mar-a-taula-calafell,NA,NA
Yelp,sourcing_yelp,"Muralla de ORO Avda. Jaume Carner, 56",Restaurants,NA,Spain,Calafell,CLE,"Jaume Carner, 5643700 El Vendrell",NA,NA,NA,977 667 113,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/muralla-de-oro-avda-jaume-carner-56-el-vendrell,NA,NA
