4.1,29
4.1,9
3.9,21
3.7,7
3.4,8
-.-,2
-.-,3
-.-,3
3.6,5
-.-,0
-.-,0
5.0,19
5.0,7
5.0,22
4.6,8
4.6,27
4.3,14
4.2,9
4.2,9
3.9,14
3.5,10
2.6,7
0.0,11
-.-,4
-.-,3
-.-,3
-.-,3
-.-,3
-.-,2
-.-,2
-.-,1
-.-,1
-.-,1
-.-,1
-.-,1
-.-,0
-.-,0
-.-,1
-.-,0
-.-,0
-.-,0
-.-,0
-.-,2
-.-,2
4.8,38
4.7,6
4.6,72
4.4,23
4.1,8
4.1,8
4.1,31
4.0,21
3.6,5
3.5,5
3.2,6
2.6,13
2.4,10
-.-,3
-.-,2
-.-,1
-.-,0
-.-,0
5.0,21
5.0,10
4.9,12
4.8,6
4.6,36
4.6,24
-.-,4
4.5,17
4.5,6
4.5,88
4.5,169
4.4,17
4.3,12
4.3,10
4.2,94
4.2,15
4.1,416
4.0,30
4.1,40
4.1,11
4.0,36
4.0,118
4.1,11
4.0,6
4.0,14
3.9,32
3.9,8
3.9,8
3.8,9
3.7,9
3.1,9
3.2,25
3.0,6
-.-,4
-.-,4
-.-,4
-.-,3
-.-,2
-.-,2
-.-,2
-.-,1
-.-,1
-.-,1
-.-,2
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
4.7,6
4.6,241
4.9,22
4.6,14
4.6,27
4.4,70
4.2,11
3.7,9
5.0,8
5.0,14
4.9,14
4.9,5
4.6,5
4.6,112
4.4,48
4.4,97
4.2,51
3.5,55
3.2,11
-.-,2
-.-,0
4.9,31
4.7,41
4.5,122
4.3,26
4.3,37
4.1,20
4.0,132
4.8,101
4.5,24
4.3,233
4.3,71
4.0,127
3.8,18
-.-,3
5.0,28
4.9,143
4.7,17
4.6,131
4.6,25
4.4,34
4.3,25
4.3,13
4.2,13
3.4,8
-.-,3
-.-,3
-.-,4
-.-,2
-.-,4
-.-,0
-.-,0
4.3,50
-.-,2
4.9,31
4.8,102
4.8,12
4.7,46
4.4,7
4.4,8
4.3,23
4.3,33
4.1,21
4.1,31
3.9,57
-.-,2
4.6,5
4.4,51
4.4,28
4.3,33
4.2,5
4.0,15
4.1,15
4.1,12
-.-,3
3.4,8
-.-,3
-.-,3
-.-,3
-.-,1
-.-,0
-.-,0
-.-,0
-.-,0
5.0,9
-.-,4
4.9,72
4.8,14
4.7,10
4.7,9
4.7,9
4.6,6
4.6,31
4.6,19
4.5,5
4.4,47
4.4,61
4.2,10
4.1,43
4.0,7
3.6,5
-.-,4
-.-,2
-.-,3
-.-,2
-.-,1
-.-,1
-.-,1
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,1
-.-,0
-.-,0
-.-,0
N/A,N/A
4.9,16
4.8,20
4.8,9
4.5,18
4.2,20
-.-,0
-.-,0
-.-,0
5.0,15
4.8,37
4.8,15
4.6,7
4.6,11
4.6,12
4.4,57
4.4,19
-.-,3
4.3,56
4.1,12
4.1,6
4.0,5
-.-,4
-.-,3
-.-,3
-.-,3
-.-,3
-.-,3
-.-,2
-.-,2
-.-,1
-.-,0
-.-,0
-.-,0
4.3,456
4.5,118
4.8,1096
4.6,46
4.6,47
4.5,101
4.5,79
4.3,129
4.6,640
4.4,189
-.-,2
4.5,61
-.-,3
4.8,16
4.5,79
4.7,20
4.4,16
4.2,7
-.-,1
-.-,1
-.-,1
4.7,90
4.5,107
3.9,7
3.7,8
3.5,5
4.8,54
4.6,87
5.0,7
4.5,10
4.3,8
-.-,3
4.9,33
4.2,240
4.0,494
4.7,704
4.3,34
4.2,15
-.-,2
4.8,23
4.7,114
4.7,22
4.7,56
4.7,186
4.6,124
4.6,55
4.6,10
4.5,8
4.5,86
4.4,134
4.4,47
N/A,N/A
4.3,156
4.2,10
4.0,12
3.9,24
3.7,10
3.6,7
5.0,10
4.8,67
4.7,136
4.7,66
4.6,102
4.6,22
4.5,265
4.0,121
4.5,23
-.-,0
-.-,1
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
5.0,7
-.-,1
4.4,8
4.3,10
-.-,1
-.-,0
4.0,9
-.-,2
-.-,1
-.-,0
5.0,19
-.-,2
-.-,2
4.2,5
4.1,7
-.-,2
-.-,3
-.-,2
-.-,1
-.-,1
-.-,1
-.-,1
-.-,1
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
4.2,5
-.-,0
-.-,4
-.-,0
-.-,0
4.5,71
4.6,7
3.1,9
-.-,4
-.-,3
-.-,3
-.-,1
-.-,1
-.-,1
-.-,1
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,0
-.-,1
-.-,1
-.-,1
-.-,0
-.-,0
