Yelp,sourcing_yelp,Pizzeria La Stiva Da Matteo,"Pizza, Italian",NA,Spain,Cambrills,CBL,"Carrer Sant Pere, 743850 Cambrils",NA,NA,NA,977 792 334,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/pizzeria-la-stiva-da-matteo-cambrils,NA,NA,"NA
Mon Closed
Tue 1:00 PM - 3:30 PM
Wed 8:00 PM - 11:30 PM
Thu 1:00 PM - 3:30 PM
Fri 8:00 PM - 11:30 PM
Sat 1:00 PM - 3:30 PM
Sun 8:00 PM - 11:30 PM"
Yelp,sourcing_yelp,LaSpezia,Italian,NA,Spain,Cambrills,CBL,Carles Buigas 13-1543840 Salou,NA,NA,NA,977 385 113,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/laspezia-salou,NA,NA,NA
Yelp,sourcing_yelp,Taste of India,Indian,NA,Spain,Cambrills,CBL,"Avinguda de la Diputació, 16743850 Cambrils",NA,NA,NA,977 352 105,3.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/taste-of-india-cambrils,NA,NA,"NA
Mon 12:30 PM - 3:30 PM
Tue 6:00 PM - 12:00 AM (Next day)
Wed 12:30 PM - 3:30 PM
Thu 6:00 PM - 12:00 AM (Next day)
Fri 12:30 PM - 3:30 PM
Sat 6:00 PM - 12:00 AM (Next day)
Sun 12:30 PM - 3:30 PM"
Yelp,sourcing_yelp,Cambrils Spaghetteria,Restaurants,NA,Spain,Cambrills,CBL,"Rambla Jaume I, 75 - BJ43850 Cambrils",NA,NA,NA,977 795 040,NA,,https://www.yelp.com,https://www.yelp.com/biz/cambrils-spaghetteria-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Morell Guinart Jordi,"Restaurants, Food",NA,Spain,Cambrills,CBL,"Calle Carme, 243850 Cambrils",NA,NA,NA,977 360 185,NA,,https://www.yelp.com,https://www.yelp.com/biz/morell-guinart-jordi-cambrils,NA,NA,NA
Yelp,sourcing_yelp,El Abuelo,Arroceria / Paella,NA,Spain,Cambrills,CBL,"Carrer de Saragossa, s/n43840 Salou",NA,NA,NA,977 383 454,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-abuelo-salou,NA,NA,"NA
Mon 11:00 AM - 11:30 PM
Tue 11:00 AM - 11:30 PM
Wed 11:00 AM - 11:30 PM
Thu 11:00 AM - 11:30 PM
Fri 11:00 AM - 11:30 PM
Sat 11:00 AM - 11:30 PM
Sun 11:00 AM - 11:30 PM"
Yelp,sourcing_yelp,Gallo Moron,Spanish,NA,Spain,Cambrills,CBL,"Plaça de Santiago Rossinyol, 243003 Tarragona",NA,NA,NA,977 238 327,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/gallo-moron-tarragona,NA,NA,NA
Yelp,sourcing_yelp,Les Bruixes,"Tapas/Small Plates, Seafood",NA,Spain,Cambrills,CBL,"Plaça dels Sedassos, 2843003 Tarragona",NA,NA,NA,666 792 678,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/les-bruixes-tarragona,NA,NA,NA
Yelp,sourcing_yelp,bar Fredo's,Tapas/Small Plates,NA,Spain,Cambrills,CBL,Ciutat de Reus 1 Carrer43206 Salou,NA,NA,NA,977 388 893,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/bar-fredos-salou,NA,NA,NA
Yelp,sourcing_yelp,Almosta,"Spanish, Tapas Bars",NA,Spain,Cambrills,CBL,"Carrer de Ventallols, 1343003 Tarragona",NA,NA,NA,977 222 742,4.5  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/almosta-tarragona,NA,NA,"NA
Mon 1:30 PM - 12:00 AM (Next day)
Tue Closed
Wed Closed
Thu 8:00 PM - 12:00 AM (Next day)
Fri 1:30 PM - 12:00 AM (Next day)
Sat 1:30 PM - 12:00 AM (Next day)
Sun 1:30 PM - 12:00 AM (Next day)"
Yelp,sourcing_yelp,La Goleta,Mediterranean,NA,Spain,Cambrills,CBL,"Carrer de la Gavina, 243840 Salou",NA,NA,NA,977 383 566,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-goleta-salou,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 8:30 PM - 11:30 PM
Wed 1:00 PM - 4:00 PM
Thu 8:30 PM - 11:30 PM
Fri 1:00 PM - 4:00 PM
Sat 8:30 PM - 11:30 PM
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,Berengue Princep,Restaurants,NA,Spain,Cambrills,CBL,"Calle Narcis Monturiol, 243850 Cambrils",NA,NA,NA,977 791 410,NA,,https://www.yelp.com,https://www.yelp.com/biz/berengue-princep-cambrils,NA,NA,NA
Yelp,sourcing_yelp,La Pizza Allegre,Pizza,NA,Spain,Cambrills,CBL,"Calle Ferran Sorts, 1143850 Cambrils",NA,NA,NA,977 174 031,NA,,https://www.yelp.com,https://www.yelp.com/biz/la-pizza-allegre-cambrils,NA,NA,"NA
Mon 9:00 AM - 11:00 PM
Tue 9:00 AM - 11:00 PM
Wed 9:00 AM - 11:00 PM
Thu 9:00 AM - 11:00 PM
Fri 9:00 AM - 11:00 PM
Sat 9:00 AM - 11:00 PM
Sun 9:00 AM - 11:00 PM"
Yelp,sourcing_yelp,Nuevo Shanghai,Chinese,NA,Spain,Cambrills,CBL,Calle Drassanes 2343850 Cambrils,NA,NA,NA,977 361 746,3  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/nuevo-shanghai-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Restaurant Casa Gallau,Restaurants,NA,Spain,Cambrills,CBL,"C/Pescadors, 2743850 Cambrils",NA,NA,NA,977 360 261,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurant-casa-gallau-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Tastum,Burgers,NA,Spain,Cambrills,CBL,"Plaça de la Font, 2343003 Tarragona",NA,NA,NA,977 085 820,5  ,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/tastum-tarragona,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-parada-constant%C3%AD,NA,NA,NA
Yelp,sourcing_yelp,La Caleta,"Mediterranean, Spanish",NA,Spain,Cambrills,CBL,"Passeig Marítim Rafael Casanova, 2443007 Tarragona",NA,NA,NA,977 234 040,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-caleta-tarragona,NA,NA,NA
Yelp,sourcing_yelp,Meson del Mar,"Mediterranean, Tapas Bars, Seafood",NA,Spain,Cambrills,CBL,"Port Esportiu, 443004 Tarragona",NA,NA,NA,977 247 196,4.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/meson-del-mar-tarragona-2,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/meson-los-castillos-salou,NA,NA,NA
Yelp,sourcing_yelp,Casado Roca Ramon,Restaurants,NA,Spain,Cambrills,CBL,"PG Miramar, 4243850 Cambrils",NA,NA,NA,977 360 432,NA,,https://www.yelp.com,https://www.yelp.com/biz/casado-roca-ramon-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Germans Miquel's,Mediterranean,NA,Spain,Cambrills,CBL,"Carrer Consolat de Mar, 2843850 Cambrils",NA,NA,NA,977 791 653,4  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/germans-miquels-cambrils,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 8:00 PM - 11:00 PM
Wed 1:00 PM - 4:00 PM
Thu 8:00 PM - 11:00 PM
Fri 1:00 PM - 4:00 PM
Sat 8:00 PM - 11:00 PM
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,Trii,Italian,NA,Spain,Cambrills,CBL,"Passeig Miramar, 2643850 Cambrils",NA,NA,NA,977 365 335,3.5  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/trii-cambrils,NA,NA,NA
Yelp,sourcing_yelp,L' Original,Mediterranean,NA,Spain,Cambrills,CBL,"Carrer Mossèn Joan Batalla, 543850 Cambrils",NA,NA,NA,977 911 602,4.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/l-original-cambrils,NA,NA,"NA
Mon 12:00 PM - 11:00 PM
Tue 12:00 PM - 11:00 PM
Wed 12:00 PM - 11:00 PM
Thu 12:00 PM - 11:00 PM
Fri 12:00 PM - 11:00 PM
Sat 11:00 AM - 11:00 PM
Sun 11:00 AM - 11:00 PM"
Yelp,sourcing_yelp,El Mar,Mediterranean,NA,Spain,Cambrills,CBL,"Avinguda de la Diputació, 3043850 Cambrils",NA,NA,NA,977 360 407,NA,,https://www.yelp.com,https://www.yelp.com/biz/el-mar-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Restaurante la Cua Curta,Restaurants,NA,Spain,Cambrills,CBL,Plaza Arago 243850 Cambrils,NA,NA,NA,977 364 342,4  ,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-la-cua-curta-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Victoria,"Spanish, Bars",NA,Spain,Cambrills,CBL,"Calle Pau Casals, 843850 Cambrils",NA,NA,NA,977 364 597,NA,,https://www.yelp.com,https://www.yelp.com/biz/victoria-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Palau del Baro,"Mediterranean, Tapas Bars, Arroceria / Paella",NA,Spain,Cambrills,CBL,"Carrer de Santa Anna, 343003 Tarragona",NA,NA,NA,977 241 464,5  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/palau-del-baro-tarragona-4,NA,NA,NA
Yelp,sourcing_yelp,La Sidreria Donosti,"Spanish, Tapas Bars",NA,Spain,Cambrills,CBL,"Carrer de Trafalgar, 643004 Tarragona",NA,NA,NA,NA,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-sidreria-donosti-tarragona-2,NA,NA,NA
Yelp,sourcing_yelp,"la Roca D'en Manel Passeig Miramar, 38",Restaurants,NA,Spain,Cambrills,CBL,"PG Miramar, 3843850 Cambrils",NA,NA,NA,977 363 024,NA,,https://www.yelp.com,https://www.yelp.com/biz/la-roca-d-en-manel-passeig-miramar-38-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Little Bangkok,Thai,NA,Spain,Cambrills,CBL,"Calle Vallroquetes, 543210 Reus",NA,NA,NA,616 862 713,4  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/little-bangkok-reus,NA,NA,NA
Yelp,sourcing_yelp,Belco Restaurantes,Restaurants,NA,Spain,Cambrills,CBL,"Rambla Jaume I, 1543850 Cambrils",NA,NA,NA,977 368 789,NA,,https://www.yelp.com,https://www.yelp.com/biz/belco-restaurantes-cambrils,NA,NA,NA
Yelp,sourcing_yelp,Gallardo Cervantes Ana,Restaurants,NA,Spain,Cambrills,CBL,"Calle Juan Sebastia Elcano, 1843850 Cambrils",NA,NA,NA,977 361 980,NA,,https://www.yelp.com,https://www.yelp.com/biz/gallardo-cervantes-ana-cambrils,NA,NA,NA
Yelp,sourcing_yelp,El Cairo,Restaurants,NA,Spain,Cambrills,CBL,"Calle Ferran Sorts, 943850 Cambrils",NA,NA,NA,977 794 675,NA,,https://www.yelp.com,https://www.yelp.com/biz/el-cairo-cambrils,NA,NA,NA
Yelp,sourcing_yelp,La Picara,"Spanish, Wine Bars, Tapas Bars",NA,Spain,Cambrills,CBL,"Carrer Sant Pere, 308870 Sitges",NA,NA,NA,938 110 285,5  ,18 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-picara-sitges,NA,NA,"NA
Mon 7:30 PM - 11:00 PM
Tue Closed
Wed 7:30 PM - 11:00 PM
Thu 12:00 PM - 3:30 PM
Fri 7:30 PM - 11:00 PM
Sat 12:00 PM - 3:30 PM
Sun 7:30 PM - 11:00 PM"
Yelp,sourcing_yelp,Beach House,Catalan,NA,Spain,Cambrills,CBL,"Paseo de la Ribera, 3308870 Sitges",NA,NA,NA,NA,4.5  ,20 reviews,https://www.yelp.com,https://www.yelp.com/biz/beach-house-sitges,NA,NA,NA
Yelp,sourcing_yelp,Pic Nic,"Mediterranean, Tapas Bars",NA,Spain,Cambrills,CBL,"Passeig de la Rivera, s/n Esq. Avenida Sofia08870 Sitges",NA,NA,NA,938 110 040,4  ,31 reviews,https://www.yelp.com,https://www.yelp.com/biz/pic-nic-sitges-2,NA,NA,NA
Yelp,sourcing_yelp,El Cable Bar,Tapas Bars,NA,Spain,Cambrills,CBL,"Carrer de Barcelona, 108870 Sitges",NA,NA,NA,938 948 761,5  ,10 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-cable-bar-sitges,NA,NA,"NA
Mon 7:00 PM - 11:30 PM
Tue 7:00 PM - 11:30 PM
Wed 7:00 PM - 11:30 PM
Thu 7:00 PM - 11:30 PM
Fri 7:00 PM - 11:30 PM
Sat 12:00 PM - 3:30 PM
Sun 7:00 PM - 11:30 PM"
Yelp,sourcing_yelp,La Paradeta,Seafood,NA,Spain,Cambrills,CBL,"Calle Sant Pere, 2408870 Sitges",NA,NA,NA,938 949 323,4  ,10 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-paradeta-sitges-4,NA,NA,"NA
Mon Closed
Tue Closed
Wed Closed
Thu Closed
Fri 8:00 PM - 12:00 AM (Next day)
Sat 1:00 PM - 4:00 PM
Sun 8:00 PM - 12:00 AM (Next day)"
Yelp,sourcing_yelp,Nem,Tapas Bars,NA,Spain,Cambrills,CBL,"Carrer de l'Illa de Cuba, 908870 Sitges",NA,NA,NA,938 949 332,5  ,15 reviews,https://www.yelp.com,https://www.yelp.com/biz/nem-sitges-2,NA,NA,"NA
Mon Closed
Tue 7:30 PM - 11:00 PM
Wed 7:30 PM - 11:00 PM
Thu 7:30 PM - 11:00 PM
Fri 7:30 PM - 11:00 PM
Sat 1:30 PM - 4:00 PM
Sun 7:30 PM - 11:00 PM"
Yelp,sourcing_yelp,Guria,"Spanish, Mediterranean",NA,Spain,Cambrills,CBL,"Carrer de Sant Pere, 3008870 Sitges",NA,NA,NA,935 169 685,5  ,9 reviews,https://www.yelp.com,https://www.yelp.com/biz/guria-sitges,NA,NA,NA
Yelp,sourcing_yelp,La Zorra,Arroceria / Paella,NA,Spain,Cambrills,CBL,"Passeig Marítim, 1-308870 Sitges",NA,NA,NA,938 531 778,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-zorra-sitges,NA,NA,"NA
Mon Closed
Tue 1:00 PM - 5:00 PM
Wed 7:00 PM - 1:00 AM (Next day)
Thu 1:00 PM - 5:00 PM
Fri 7:00 PM - 1:00 AM (Next day)
Sat 1:00 PM - 5:00 PM
Sun 1:00 PM - 3:00 AM (Next day)"
Yelp,sourcing_yelp,Miramar Sitges,"Tapas/Small Plates, Mediterranean, Spanish",NA,Spain,Cambrills,CBL,Carrer de Port Alegre 908870 Sitges,NA,NA,NA,931 724 971,4.5  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/miramar-sitges-sitges,NA,NA,"NA
Mon Closed
Tue 11:30 AM - 6:00 PM
Wed 11:30 AM - 6:00 PM
Thu 11:30 AM - 6:00 PM
Fri 11:30 AM - 11:00 PM
Sat 11:30 AM - 11:00 PM
Sun 11:30 AM - 6:00 PM"
Yelp,sourcing_yelp,Eguzki - Lizarran,Spanish,NA,Spain,Cambrills,CBL,Calle Sant Pau 308870 Sitges,NA,NA,NA,938 110 320,4.5  ,18 reviews,https://www.yelp.com,https://www.yelp.com/biz/eguzki-lizarran-sitges,NA,NA,NA
Yelp,sourcing_yelp,Pescadito,"Spanish, Seafood",NA,Spain,Cambrills,CBL,"Carrer Marquès Montroig, 408870 Sitges",NA,NA,NA,938 947 479,4  ,15 reviews,https://www.yelp.com,https://www.yelp.com/biz/pescadito-sitges,NA,NA,NA
Yelp,sourcing_yelp,Merci Fish & Chips,"Fish & Chips, Mediterranean",NA,Spain,Cambrills,CBL,"Carrer de Sant Pau, 508870 Sitges",NA,NA,NA,633 525 683,5  ,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/merci-fish-y-chips-sitges,NA,NA,"NA
Mon 11:00 AM - 11:00 PM
Tue 11:00 AM - 11:00 PM
Wed 11:00 AM - 11:00 PM
Thu 11:00 AM - 11:00 PM
Fri 11:00 AM - 11:00 PM
Sat 11:00 AM - 11:00 PM
Sun 11:00 AM - 11:00 PM"
Yelp,sourcing_yelp,Costa Barcelona,"Bars, Cafeteria",NA,Spain,Cambrills,CBL,"Carrer Bonaire, 4308870 Sitges",NA,NA,NA,NA,5  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/costa-barcelona-sitges,NA,NA,NA
Yelp,sourcing_yelp,Can Marti,"Mediterranean, Steakhouses",NA,Spain,Cambrills,CBL,"Carrer de la Bassa Rodona, 1008870 Sitges",NA,NA,NA,938 944 114,4.5  ,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/can-marti-sitges-2,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 8:00 PM - 12:00 AM (Next day)
Wed 1:00 PM - 4:00 PM
Thu 8:00 PM - 12:00 AM (Next day)
Fri 1:00 PM - 4:00 PM
Sat 8:00 PM - 12:00 AM (Next day)
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,Pad Thai,Thai,NA,Spain,Cambrills,CBL,"Carrer de Santa Bàrbara, 208870 Sitges",NA,NA,NA,657 165 289,4  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/pad-thai-sitges-3,NA,NA,"NA
Mon 12:30 PM - 4:00 PM
Tue 6:30 PM - 10:30 PM
Wed 12:30 PM - 4:00 PM
Thu 6:30 PM - 10:30 PM
Fri Closed
Sat 12:30 PM - 4:00 PM
Sun 6:30 PM - 10:30 PM"
Yelp,sourcing_yelp,13 Llunes,"Spanish, Tapas Bars",NA,Spain,Cambrills,CBL,"Carrer de Sant Pau, 3908870 Sitges",NA,NA,NA,938 531 040,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/13-llunes-sitges,NA,NA,"NA
Mon 12:00 PM - 4:30 PM
Tue 7:30 PM - 12:00 AM (Next day)
Wed 12:00 PM - 4:30 PM
Thu 7:30 PM - 12:00 AM (Next day)
Fri Closed
Sat 12:00 PM - 4:30 PM
Sun 7:30 PM - 12:00 AM (Next day)"
Yelp,sourcing_yelp,El Donostiarra,"Spanish, Bars",NA,Spain,Cambrills,CBL,"Carrer Nou, 1408870 Sitges",NA,NA,NA,938 102 262,4.5  ,23 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-donostiarra-sitges,NA,NA,NA
Yelp,sourcing_yelp,Pic Nic,"Breakfast & Brunch, Spanish",NA,Spain,Cambrills,CBL,"Passeig Marítim, 708870 Sitges",NA,NA,NA,938 110 040,4.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/pic-nic-sitges,NA,NA,NA
Yelp,sourcing_yelp,Komokieras,Catalan,NA,Spain,Cambrills,CBL,"Carrer de Espalter, 2308870 Sitges",NA,NA,NA,938 146 115,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/komokieras-sitges,NA,NA,NA
Yelp,sourcing_yelp,La Marinada Restaurant,"Seafood, Spanish",NA,Spain,Cambrills,CBL,"Carrer de Rafael Llopart, 4908870 Sitges",NA,NA,NA,616 237 907,5  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-marinada-restaurant-sitges,NA,NA,"NA
Mon Closed
Tue Closed
Wed Closed
Thu Closed
Fri 1:30 PM - 4:00 PM
Sat 8:30 PM - 11:00 PM
Sun 1:30 PM - 4:00 PM"
Yelp,sourcing_yelp,Niña Bonita,Seafood,NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 6508870 Sitges",NA,NA,NA,935 952 981,4  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/ni%C3%B1a-bonita-sitges,NA,NA,NA
Yelp,sourcing_yelp,La Niña,"Spanish, Hotels",NA,Spain,Cambrills,CBL,"Passeig Ribera, 6408870 Sitges",NA,NA,NA,938 113 540,5  ,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-ni%C3%B1a-sitges-3,NA,NA,NA
Yelp,sourcing_yelp,Fragata,"Spanish, Mediterranean",NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 108870 Sitges",NA,NA,NA,938 941 086,4  ,23 reviews,https://www.yelp.com,https://www.yelp.com/biz/fragata-sitges,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 8:00 PM - 11:30 PM
Wed 1:00 PM - 4:00 PM
Thu 8:00 PM - 11:30 PM
Fri 1:00 PM - 4:00 PM
Sat 8:00 PM - 11:30 PM
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,Akelarre,"Spanish, Tapas Bars, Basque",NA,Spain,Cambrills,CBL,"Passatge la Vall, 1808870 Sitges",NA,NA,NA,938 946 224,5  ,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/akelarre-sitges,NA,NA,NA
Yelp,sourcing_yelp,Big Al's,"American (Traditional), Burgers",NA,Spain,Cambrills,CBL,"Carrer de Francesc Gumà, 2108870 Sitges",NA,NA,NA,938 110 624,4.5  ,29 reviews,https://www.yelp.com,https://www.yelp.com/biz/big-als-sitges-3,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 8:00 PM - 12:00 AM (Next day)
Wed 1:00 PM - 4:00 PM
Thu 8:00 PM - 12:00 AM (Next day)
Fri 1:00 PM - 4:00 PM
Sat 8:00 PM - 12:00 AM (Next day)
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,Mare Nostrum,Seafood,NA,Spain,Cambrills,CBL,"Jardí del Pintor Pere Pruna, 5808870 Sitges",NA,NA,NA,938 943 393,4.5  ,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/mare-nostrum-sitges,NA,NA,NA
Yelp,sourcing_yelp,Restaurante Rosario,"Argentine, Mediterranean",NA,Spain,Cambrills,CBL,"Avinguda Port d'Aiguadolç, 2208870 Sitges",NA,NA,NA,931 195 695,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-rosario-sitges,NA,NA,"NA
Mon 6:00 PM - 2:00 AM (Next day)
Tue 6:00 PM - 2:00 AM (Next day)
Wed 6:00 PM - 2:00 AM (Next day)
Thu 12:00 PM - 2:00 AM (Next day)
Fri 12:00 PM - 2:00 AM (Next day)
Sat 12:00 PM - 2:00 AM (Next day)
Sun 12:00 PM - 2:00 AM (Next day)"
Yelp,sourcing_yelp,Restaurant Onaji,"Japanese, Korean",NA,Spain,Cambrills,CBL,"Carrer Marquès de Montroig, 808870 Sitges",NA,NA,NA,938 949 342,4  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurant-onaji-sitges,NA,NA,NA
Yelp,sourcing_yelp,La Tagliatella,Italian,NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 7008870 Sitges",NA,NA,NA,938 110 480,4  ,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-tagliatella-sitges,NA,NA,NA
Yelp,sourcing_yelp,Queenz,"Tapas Bars, Gay Bars",NA,Spain,Cambrills,CBL,"Carrer de Bonaire, 1708870 Sitges",NA,NA,NA,938 940 712,5  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/queenz-sitges,NA,NA,NA
Yelp,sourcing_yelp,Casa Hidalgo,Restaurants,NA,Spain,Cambrills,CBL,"Calle Sant Pau, 1208870 Sitges",NA,NA,NA,938 943 895,4.5  ,10 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-hidalgo-sitges,NA,NA,"NA
Mon Closed
Tue 1:00 PM - 11:00 PM
Wed 1:00 PM - 11:00 PM
Thu 1:00 PM - 11:00 PM
Fri 1:00 PM - 11:00 PM
Sat 1:00 PM - 11:00 PM
Sun 1:00 PM - 5:00 PM"
Yelp,sourcing_yelp,Al-Vert,Cafeteria,NA,Spain,Cambrills,CBL,"Carrer Bonaire, 408870 Sitges",NA,NA,NA,938 943 650,4  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/al-vert-sitges,NA,NA,"NA
Mon 7:00 AM - 9:00 PM
Tue 7:00 AM - 9:00 PM
Wed 7:00 AM - 9:00 PM
Thu 7:00 AM - 9:00 PM
Fri 1:00 AM - 4:00 AM
Sat 7:00 AM - 9:00 PM
Sun 1:00 AM - 4:00 AM"
Yelp,sourcing_yelp,Francesco,"Pizza, Italian",NA,Spain,Cambrills,CBL,"Passeig de Vilafranca, 331330 Villafranca",NA,NA,NA,938 111 250,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/francesco-villafranca,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 8:00 PM - 11:30 PM
Wed 1:00 PM - 4:00 PM
Thu 8:00 PM - 11:30 PM
Fri 1:00 PM - 4:00 PM
Sat 8:00 PM - 11:30 PM
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,Mare Nostrum,"Seafood, Mediterranean",NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 6008870 Sitges",NA,NA,NA,938 943 393,4  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/mare-nostrum-sitges-3,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 1:00 PM - 4:00 PM
Wed Closed
Thu 1:00 PM - 4:00 PM
Fri 8:00 PM - 11:00 PM
Sat 1:00 PM - 4:00 PM
Sun 8:00 PM - 11:00 PM"
Yelp,sourcing_yelp,Sitthai,"Japanese, Thai, Asian Fusion",NA,Spain,Cambrills,CBL,"Carrer del Bonaire, 2908870 Sitges",NA,NA,NA,938 111 658,4  ,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/sitthai-sitges,NA,NA,"NA
Mon Closed
Tue Closed
Wed 8:00 PM - 11:30 PM
Thu 8:00 PM - 11:30 PM
Fri 8:00 PM - 11:30 PM
Sat 8:00 PM - 11:30 PM
Sun Closed"
Yelp,sourcing_yelp,Can Laury,"Seafood, Tapas Bars",NA,Spain,Cambrills,CBL,"Passeig del Port dAiguadolç, 4908870 Sitges",NA,NA,NA,NA,4.5  ,16 reviews,https://www.yelp.com,https://www.yelp.com/biz/can-laury-sitges,NA,NA,NA
Yelp,sourcing_yelp,Al Fresco,Restaurants,NA,Spain,Cambrills,CBL,"Carrer Pau Barrabeig, 408870 Sitges",NA,NA,NA,938 940 600,5  ,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/al-fresco-sitges,NA,NA,NA
Yelp,sourcing_yelp,Elysium,Mediterranean,NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 1008870 Sitges",NA,NA,NA,603 341 387,3.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/elysium-sitges,NA,NA,"NA
Mon Closed
Tue Closed
Wed 9:30 AM - 8:00 PM
Thu 9:30 AM - 8:00 PM
Fri 9:30 AM - 1:00 AM (Next day)
Sat 9:30 AM - 1:00 AM (Next day)
Sun 9:30 AM - 10:00 PM"
Yelp,sourcing_yelp,La Masia,Spanish,NA,Spain,Cambrills,CBL,"Paseo Vilanova, 164 -16608870 Sitges",NA,NA,NA,938 941 076,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-masia-sitges,NA,NA,NA
