Competitor,Country Code,City Code,hex7_tag,Restaurant Name,Ratings,Reviews,Tag,Restaurant Time,Min. Order,Delivery Charges,Restaurant URL,Created_at,Updated_at
tazz.ro,RO,BUC,871eec782ffffff,Cuptorul cu lemne Pache Protopopescu,4.3,104,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/cuptorul-cu-lemne-pache-protopopescu/3624/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Buongiorno Victoriei,4.3,32,Italian ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/trattoria-buongiorno-victoriei/2141/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Conacul Nobil Pache,4.3,31,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/conacul-nobil-pache/3305/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Mumbai Food,4.3,75,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/mumbai-food/3519/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,PlescavitaVan Militari,4.3,75,InternaÈ›ional ,Închide la 20:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/plescavitavan-militari/2125/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Verdi Unirii,4.3,39,Italian ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/trattoria-verdi-unirii/920/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Salad revolution,4.3,24,InternaÈ›ional ,Închide la 16:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/salad-revolution/2115/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Scandia Vitan,4.3,21,RomÃ¢nesc ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/scandia-vitan/3126/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Il Calcio Ateneu,4.3,18,Italian ,Închis,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/trattoria-il-calcio-ateneu/914/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Dinner Food Cora Pantelimon,4.3,15,InternaÈ›ional ,Închis,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/dinner-food-cora-pantelimon/3708/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Carina`s Sweets,4.3,9,InternaÈ›ional ,Închide la 21:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/carina-s-sweets/3774/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Manufaktura Victoriei,4.3,6,InternaÈ›ional ,Închide la 21:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/manufaktura-victoriei/3391/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Lovin Wine Bar&Bistro,-.-,4,InternaÈ›ional ,Deschide la 14:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/lovin-wine-bar-bistro/3477/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Restaurant Cocosu Rosu,4.3,44,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/restaurant-cocosu-rosu/4113/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Bucatarasul cel Dibaci,4.3,22,RomÃ¢nesc ,Închide la 17:00,40 00 Lei,Free Delivery,https://tazz.ro/bucuresti/bucatarasul-cel-dibaci/2883/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Fire Woks,4.3,65,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/fire-woks/781/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Verdi Aviatorilor,4.3,63,Italian ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/trattoria-verdi-aviatorilor/923/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Meat Busters - Carnivale,4.3,59,American ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/meat-busters-carnivale/3537/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Ribs Bar&Grill,4.3,55,InternaÈ›ional ,Deschide la 11:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/ribs-bar-grill/2255/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,3F Mega Mall,4.3,48,RomÃ¢nesc ,Închide la 20:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/3f-mega-mall/3797/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Club Expirat,4.3,35,InternaÈ›ional ,Deschide maine la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/club-expirat/3307/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Giradiko,4.3,24,Mediteranean ,Deschide la 11:00,FALSE,Free Delivery,https://tazz.ro/bucuresti/giradiko/952/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Chopstix Promenada,4.3,21,Asiatic ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/chopstix-promenada/3057/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Drunken Squid,4.3,13,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/drunken-squid/3903/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Ciorbe si Placinte Lanariei,4.3,46,RomÃ¢nesc ,Închide la 19:45,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/ciorbe-si-placinte-lanariei/2090/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Buongiorno Primaverii,4.3,33,Italian ,Închide la 21:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/trattoria-buongiorno-primaverii/2238/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,La Bufet,4.3,15,RomÃ¢nesc ,Deschide la 11:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/la-bufet/3795/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,CentAnni,4.3,12,Italian ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/centanni/2692/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Taverna Fierarilor- Ilioara,4.3,10,InternaÈ›ional ,Închide la 23:00,50 00 Lei,Free Delivery,https://tazz.ro/bucuresti/taverna-fierarilor-ilioara/3678/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Dristor Kebap Delivery - Franceza,4.3,1198,Oriental ,Deschis,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/dristor-kebap-delivery-franceza/1759/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Burger Van Bistro,4.3,259,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/burger-van-bistro/1801/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Birria,4.3,26,InternaÈ›ional ,Deschide în 07.01 la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/birria/1163/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,FULL KEBAB Vitan,4.3,17,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/full-kebab-vitan/3133/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Pow Wow,4.3,14,InternaÈ›ional ,Deschide în 07.01 la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/pow-wow/4264/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Provence Berceni,4.3,51,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/provence-berceni/3277/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,The Millenial Burger,4.3,50,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/the-millenial-burger/3527/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Japanos Ateneu,4.3,32,Japonez ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/japanos-ateneu/2702/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Burger Show Domenii,4.3,18,InternaÈ›ional ,Închide la 21:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/burger-show-domenii/2672/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Mesogios Seafood Primaverii,4.3,16,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/mesogios-seafood-primaverii/4016/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Switch. Eat Bistro,4.3,84,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/switch-eat-bistro/3371/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Poli Auchan Drumul Taberelor,4.3,27,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/poli-auchan-drumul-taberelor/3358/partener,5/1/2021 12:34,5/1/2021 12:34
tazz.ro,RO,BUC,871eec782ffffff,Victory Burger,4.3,31,InternaÈ›ional ,Deschide maine la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/victory-burger/3130/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Poli Iancului,4.3,27,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/poli-iancului/2434/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Chiftelarie Dorobantilor,4.3,17,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/chiftelarie-dorobantilor/3043/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,La Cocosatu Baneasa,4.3,26,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/la-cocosatu-baneasa/2938/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Shawarma Corner,4.3,8,Turcesc ,Închis,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/shawarma-corner/3335/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Il Calcio - Floreasca,4.3,6,Italian ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/trattoria-il-calcio-floreasca/2699/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Conacul Nobil Decebal,4.2,21,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/conacul-nobil-decebal/2252/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Burgr Factory Iuliu Maniu,4.2,101,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/burgr-factory-iuliu-maniu/3268/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Maia Pizza Apaca,4.2,41,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/maia-pizza-apaca/4312/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,La Cocosatu,4.2,35,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/la-cocosatu/3557/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Due Food,4.2,30,InternaÈ›ional ,Închide la 21:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/due-food/2984/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Condimental Auchan Drumul Taberei,4.2,23,InternaÈ›ional ,Închide la 21:30,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/condimental-auchan-drumul-taberei/2386/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,White Horse,4.2,9,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/white-horse/2710/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Toan`s Baneasa,4.2,24,Vietnamez ,Închis,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/toan-s-baneasa/2914/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,The Bab-Mobile,4.2,14,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/the-bab-mobile/4285/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Dinner Food Plaza Romania,4.2,20,InternaÈ›ional ,Închis,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/dinner-food-plaza-romania/3709/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,trickSHOT Mega Mall,4.2,20,InternaÈ›ional ,Deschide la 12:15,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/trickshot-mega-mall/2556/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,No Name,4.2,5,InternaÈ›ional ,Închide la 21:30,FALSE,Free Delivery,https://tazz.ro/bucuresti/no-name/997/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Kung Fu King Mihalache,4.2,118,Chinezesc ,Închide la 21:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/kung-fu-king-mihalache/2266/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Dinner Food Auchan Titan,4.2,11,InternaÈ›ional ,Închide la 20:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/dinner-food-auchan-titan/3711/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Chopstix Ready to Box Park Lake,4.2,49,Asiatic ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/chopstix-ready-to-box-park-lake/1819/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Mr. Pizza,4.2,27,Italian ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/mr-pizza/3723/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Fabio pizza-Traian,4.2,18,InternaÈ›ional ,Deschide la 11:00,FALSE,Free Delivery,https://tazz.ro/bucuresti/fabio-pizza-traian/2227/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Mondo Delivery,4.2,9,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/mondo-delivery/3625/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Sweet by MarVio Orhideea,4.2,9,InternaÈ›ional ,Închide la 21:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/sweet-by-marvio-orhideea/2704/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,SNAP Lounge,4.2,6,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/snap-lounge/3574/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Farinella,4.2,58,Italian ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/farinella/3823/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Garden8,4.2,19,RomÃ¢nesc ,Închide la 21:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/garden8/1341/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Il Calcio Kiseleff,4.1,21,Italian ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/trattoria-il-calcio-kiseleff/3951/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Duna Restaurant,4.1,9,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/duna-restaurant/3530/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Neopolis Family Pizza,4.1,16,Italian ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/neopolis-family-pizza/3421/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Taverna Fierarilor,4.1,16,InternaÈ›ional ,Închide la 23:00,50 00 Lei,Free Delivery,https://tazz.ro/bucuresti/taverna-fierarilor/695/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Old Brick Pub,4.1,15,InternaÈ›ional ,Închide la 21:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/old-brick-pub/4474/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,The Temple,4.1,15,InternaÈ›ional ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/the-temple/2809/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Circus Pub,4.1,8,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/circus-pub/2801/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Ciao Napoli,4.1,42,InternaÈ›ional ,Deschide la 13:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/ciao-napoli/2416/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Dinner Food Auchan Berceni,4.1,25,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/dinner-food-auchan-berceni/3710/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,IndiVan,4.1,47,Asiatic ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/indivan/1962/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Sara Green Aviatiei,4.1,10,InternaÈ›ional ,Închide la 20:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/sara-green-aviatiei/2432/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,South Burger Unirii,4.1,9,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"5 00 								Lei",https://tazz.ro/bucuresti/south-burger-unirii/999/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Padi`s Kebab Fresh Chicken,4.1,15,InternaÈ›ional ,Închide la 21:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/padi-s-kebab-fresh-chicken/3536/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Porto Gallo Tunari,4.1,10,InternaÈ›ional ,Închide la 20:00,20 00 Lei,Free Delivery,https://tazz.ro/bucuresti/porto-gallo-tunari/4626/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Biutiful,4.1,6,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/biutiful/1740/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Fiori,4.1,5,RomÃ¢nesc ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/fiori/1949/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Rawyal Vitan,4.1,5,InternaÈ›ional ,Închide la 21:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/rawyal-vitan/3780/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Verdi Victoriei,4.1,65,Italian ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/trattoria-verdi-victoriei/921/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,EVO Food,4.1,52,InternaÈ›ional ,Închide la 18:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/evo-food/2234/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Hygge,4.1,12,InternaÈ›ional ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/hygge/4475/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Za Lokal,4.1,29,American ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/za-lokal/784/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Sweet by MarVio Vulcan,4.1,8,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/sweet-by-marvio-vulcan/2716/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Weiss Beer Garden,4.1,64,InternaÈ›ional ,Deschide la 11:00,50 00 Lei,Free Delivery,https://tazz.ro/bucuresti/weiss-beer-garden/3874/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Cartofisserie - Park Lake,4.1,22,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/cartofisserie-park-lake/3643/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Dinner Food Cora Lujerului,4.1,21,InternaÈ›ional ,Închis,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/dinner-food-cora-lujerului/3714/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Saidoun,4.1,10,Libanez ,Deschide la 12:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/saidoun/3487/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Mellini,4.1,10,Italian ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/trattoria-mellini/4063/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Taqueria Delivery,4,109,Mexican ,Închis,FALSE,Free Delivery,https://tazz.ro/bucuresti/taqueria-delivery/1145/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Il Calcio by Mr. Val Romancierilor,4,49,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/il-calcio-by-mr-val-romancierilor/3031/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Japanos Floreasca,4,40,Japonez ,Deschide la 11:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/japanos-floreasca/2933/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,The Bazaar,4,13,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/the-bazaar/2943/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Japanos Victoriei,4,58,Japonez ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/japanos-victoriei/1040/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,La Micutu,4,57,InternaÈ›ional ,Închide la 22:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/la-micutu/3481/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Trattoria Monza,4,102,InternaÈ›ional ,Deschide la 12:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/trattoria-monza/2422/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Oro Toro Floreasca,4,79,InternaÈ›ional ,Închide la 21:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/oro-toro-floreasca/2137/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Cartofisserie - Vitan,4,45,InternaÈ›ional ,Închide la 21:00,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/cartofisserie-vitan/3666/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Cetatea din Alep,4,42,InternaÈ›ional ,Închide la 21:30,30 00 Lei,"4 99 								Lei",https://tazz.ro/bucuresti/cetatea-din-alep/3217/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Provence Iancului,4,19,InternaÈ›ional ,Închide la 22:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/provence-iancului/2728/partener,5/1/2021 12:35,5/1/2021 12:35
tazz.ro,RO,BUC,871eec782ffffff,Yummy by Kiddo Baneasa,4,18,InternaÈ›ional ,Deschide la 11:00,30 00 Lei,Free Delivery,https://tazz.ro/bucuresti/yummy-by-kiddo-baneasa/2337/partener,5/1/2021 12:36,5/1/2021 12:36
