Competitor ,Country_code,City_code,hex7_tag,Restaurant Name,Ratings,Number of reviews,Food tag 1,Schdeule,Min. Order Price,Delivery Cost,Restaurant Link,Created_at,Updated_at
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Grand CafÃ© Van Gogh,-.-,3,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/grand-caf-van-gogh/3594/partener,30/10/2020 13:48:13,30/10/2020 13:48:13
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,La Ceaunu` Crapat,-.-,3,RomÃ¢nesc ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/la-ceaunu-crapat/3840/partener,30/10/2020 13:48:14,30/10/2020 13:48:14
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,La Mama - Ateneu,-.-,3,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/la-mama-ateneu/3638/partener,30/10/2020 13:48:15,30/10/2020 13:48:15
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Farinella,-.-,2,Italian ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/farinella/3823/partener,30/10/2020 13:48:16,30/10/2020 13:48:16
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Restaurant BBQ La Jar,-.-,2,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/restaurant-bbq-la-jar/2433/partener,30/10/2020 13:48:17,30/10/2020 13:48:17
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Tasty Catering,-.-,2,InternaÈ›ional ,Închide la 17:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/tasty-catering/2533/partener,30/10/2020 13:48:18,30/10/2020 13:48:18
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Taqueria Delivery,3,50,Mexican ,Deschide la 10:30,30.00 Lei,FALSE,https://tazz.ro/bucuresti/taqueria-delivery/3347/partener,30/10/2020 13:48:19,30/10/2020 13:48:19
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Pizzicato Icoanei,3,42,InternaÈ›ional ,Închide la 22:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/pizzicato-icoanei/2810/partener,30/10/2020 13:48:20,30/10/2020 13:48:20
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Salad Box Mega Mall,3,13,InternaÈ›ional ,Închide la 21:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/salad-box-mega-mall/2210/partener,30/10/2020 13:48:21,30/10/2020 13:48:21
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Dinner Food Pipera Plaza,-.-,4,InternaÈ›ional ,Închide la 16:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/dinner-food-pipera-plaza/3706/partener,30/10/2020 13:48:22,30/10/2020 13:48:22
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,La Mama - Delea Veche,-.-,4,InternaÈ›ional ,Închide la 20:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/la-mama-delea-veche/2759/partener,30/10/2020 13:48:23,30/10/2020 13:48:23
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Chinese Garden,2.8,19,Asiatic ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/chinese-garden/2819/partener,30/10/2020 13:48:24,30/10/2020 13:48:24
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Gyros Mania,-.-,3,InternaÈ›ional ,Închide la 18:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/gyros-mania/3311/partener,30/10/2020 13:48:25,30/10/2020 13:48:25
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Beraria Park,2.4,14,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/beraria-park/3354/partener,30/10/2020 13:48:26,30/10/2020 13:48:26
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Embassy Romana,-.-,3,Italian ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/embassy-romana/2714/partener,30/10/2020 13:48:27,30/10/2020 13:48:27
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Japanos Ateneu,-.-,3,Japonez ,Deschide la 13:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/japanos-ateneu/2702/partener,30/10/2020 13:48:27,30/10/2020 13:48:27
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Pizza Ka Militari,-.-,2,InternaÈ›ional ,Închide la 22:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/pizza-ka-militari/2450/partener,30/10/2020 13:48:28,30/10/2020 13:48:28
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Dinner Food Orhideea,1.9,9,InternaÈ›ional ,Deschide la 10:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/dinner-food-orhideea/3732/partener,30/10/2020 13:48:29,30/10/2020 13:48:29
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Kung Fu King Vitan,-.-,3,InternaÈ›ional ,Închide la 21:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/kung-fu-king-vitan/4025/partener,30/10/2020 13:48:30,30/10/2020 13:48:30
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Chopstix Mega Mall,1.8,7,Asiatic ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/chopstix-mega-mall/3060/partener,30/10/2020 13:48:31,30/10/2020 13:48:31
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Culinarium,-.-,2,InternaÈ›ional ,Deschide la 10:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/culinarium/3996/partener,30/10/2020 13:48:32,30/10/2020 13:48:32
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Zamon,-.-,3,InternaÈ›ional ,Deschide la 14:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/zamon/3486/partener,30/10/2020 13:48:33,30/10/2020 13:48:33
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Check In Lounge,-.-,2,InternaÈ›ional ,Deschide la 11:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/check-in-lounge/3177/partener,30/10/2020 13:48:36,30/10/2020 13:48:36
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Damir Burger,-.-,2,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/damir-burger/2694/partener,30/10/2020 13:48:37,30/10/2020 13:48:37
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Bierhaus 67,-.-,1,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/bierhaus-67/3476/partener,30/10/2020 13:48:38,30/10/2020 13:48:38
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Bolta Rece,-.-,1,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/bolta-rece/3170/partener,30/10/2020 13:48:39,30/10/2020 13:48:39
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Braserie Hambar,-.-,1,InternaÈ›ional ,Deschide la 10:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/braserie-hambar/4073/partener,30/10/2020 13:48:40,30/10/2020 13:48:40
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Bread&Spices,-.-,1,InternaÈ›ional ,Închide la 18:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/bread-spices/3987/partener,30/10/2020 13:48:41,30/10/2020 13:48:41
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cheese Pizza,-.-,1,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cheese-pizza/3772/partener,30/10/2020 13:48:42,30/10/2020 13:48:42
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU Universitate,-.-,1,InternaÈ›ional ,Închide la 20:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-universitate/3884/partener,30/10/2020 13:48:43,30/10/2020 13:48:43
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Leonidas Baneasa,-.-,1,InternaÈ›ional ,Închide la 21:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/leonidas-baneasa/3784/partener,30/10/2020 13:48:44,30/10/2020 13:48:44
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Moritz Eis,-.-,1,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/moritz-eis/3822/partener,30/10/2020 13:48:44,30/10/2020 13:48:44
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Rolls,-.-,1,InternaÈ›ional ,Închide la 18:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/rolls/3590/partener,30/10/2020 13:48:45,30/10/2020 13:48:45
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Spoonful,-.-,1,InternaÈ›ional ,Închide la 16:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/spoonful/3607/partener,30/10/2020 13:48:46,30/10/2020 13:48:46
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,SupaDupa,-.-,1,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/supadupa/3968/partener,30/10/2020 13:48:47,30/10/2020 13:48:47
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Sushi Atelier,-.-,1,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/sushi-atelier/4008/partener,30/10/2020 13:48:48,30/10/2020 13:48:48
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Sweetology,-.-,1,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/sweetology/2399/partener,30/10/2020 13:48:49,30/10/2020 13:48:49
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Taksim Auchan Titan,-.-,1,InternaÈ›ional ,Închis,30.00 Lei,FALSE,https://tazz.ro/bucuresti/taksim-auchan-titan/3769/partener,30/10/2020 13:48:50,30/10/2020 13:48:50
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Terasa Firenze Tineretului,-.-,1,InternaÈ›ional ,Deschide la 11:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/terasa-firenze-tineretului/3717/partener,30/10/2020 13:48:51,30/10/2020 13:48:51
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Trattoria Mellini,-.-,1,Italian ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/trattoria-mellini/4063/partener,30/10/2020 13:48:52,30/10/2020 13:48:52
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Victorita Pescarita Targ Agronomie,-.-,1,Mediteranean ,Închis,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/victorita-pescarita-targ-agronomie/3585/partener,30/10/2020 13:48:53,30/10/2020 13:48:53
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,#Aici,-.-,0,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/-aici/3306/partener,30/10/2020 13:48:54,30/10/2020 13:48:54
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,10 Meniuri Romanesti,-.-,0,InternaÈ›ional ,Deschide la 10:30,30.00 Lei,FALSE,https://tazz.ro/bucuresti/10-meniuri-romanesti/2849/partener,30/10/2020 13:48:55,30/10/2020 13:48:55
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,7 Pipere,-.-,0,InternaÈ›ional ,Deschide la 11:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/7-pipere/2907/partener,30/10/2020 13:48:56,30/10/2020 13:48:56
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Agio Bistrot,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/agio-bistrot/3490/partener,30/10/2020 13:48:57,30/10/2020 13:48:57
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Al Hayba,-.-,0,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/al-hayba/3832/partener,30/10/2020 13:48:58,30/10/2020 13:48:58
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Artizanii Berii,-.-,0,Alimente È™i BÄƒuturi ,Închide la 17:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/artizanii-berii/3908/partener,30/10/2020 13:48:59,30/10/2020 13:48:59
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Beautyfood,-.-,0,InternaÈ›ional ,Închide la 16:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/beautyfood/4133/partener,30/10/2020 13:49:00,30/10/2020 13:49:00
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Bebe Bio,-.-,0,InternaÈ›ional ,Închide la 17:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/bebe-bio/3040/partener,30/10/2020 13:49:01,30/10/2020 13:49:01
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Bio Bio Gelato,-.-,0,InternaÈ›ional ,Închide la 22:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/bio-bio-gelato/3403/partener,30/10/2020 13:49:02,30/10/2020 13:49:02
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Bistro 37-39,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/bistro-37-39/2688/partener,30/10/2020 13:49:03,30/10/2020 13:49:03
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Bistro Dorobanti,FALSE,FALSE,InternaÈ›ional ,FALSE,FALSE,FALSE,https://tazz.ro/bucuresti/bistro-dorobanti/2271/partener,30/10/2020 13:49:04,30/10/2020 13:49:04
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Blunch Bistro,-.-,0,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/blunch-bistro/3724/partener,30/10/2020 13:49:05,30/10/2020 13:49:05
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Burger Garaage Ateneu,-.-,0,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/burger-garaage-ateneu/3914/partener,30/10/2020 13:49:06,30/10/2020 13:49:06
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Burger Garaage Barbu Vacarescu,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/burger-garaage-barbu-vacarescu/3918/partener,30/10/2020 13:49:07,30/10/2020 13:49:07
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Burger Garaage Muzeul Taranului,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/burger-garaage-muzeul-taranului/3919/partener,30/10/2020 13:49:08,30/10/2020 13:49:08
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Byblov,-.-,0,RomÃ¢nesc ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/byblov/3967/partener,30/10/2020 13:49:09,30/10/2020 13:49:09
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Casa Calypso,-.-,0,InternaÈ›ional ,Închide la 19:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/casa-calypso/3829/partener,30/10/2020 13:49:10,30/10/2020 13:49:10
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Chef Gabrielle,-.-,0,InternaÈ›ional ,Deschide la 11:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/chef-gabrielle/1130/partener,30/10/2020 13:49:11,30/10/2020 13:49:11
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cofetaria Zora,-.-,0,InternaÈ›ional ,Închide la 19:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cofetaria-zora/4011/partener,30/10/2020 13:49:11,30/10/2020 13:49:11
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU Amzei,-.-,0,InternaÈ›ional ,Închide la 17:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-amzei/3879/partener,30/10/2020 13:49:12,30/10/2020 13:49:12
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU BÄƒneasa BT,-.-,0,InternaÈ›ional ,Închide la 15:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-baneasa-bt/3877/partener,30/10/2020 13:49:14,30/10/2020 13:49:14
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU Eurotower,-.-,0,InternaÈ›ional ,Închide la 15:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-eurotower/3880/partener,30/10/2020 13:49:15,30/10/2020 13:49:15
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU Floreasca,-.-,0,InternaÈ›ional ,Închide la 15:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-floreasca/3886/partener,30/10/2020 13:49:17,30/10/2020 13:49:17
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU PiaÈ›a Presei Libere,-.-,0,InternaÈ›ional ,Închide la 15:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-piata-presei-libere/3871/partener,30/10/2020 13:49:18,30/10/2020 13:49:18
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU S-Park,-.-,0,InternaÈ›ional ,Închide la 15:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-s-park/3881/partener,30/10/2020 13:49:19,30/10/2020 13:49:19
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU Swan,-.-,0,InternaÈ›ional ,Închide la 15:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-swan/3876/partener,30/10/2020 13:49:20,30/10/2020 13:49:20
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU Upground,-.-,0,InternaÈ›ional ,Închide la 16:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-upground/3878/partener,30/10/2020 13:49:21,30/10/2020 13:49:21
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Cooperativa FRUFRU Victoriei,-.-,0,InternaÈ›ional ,Închide la 18:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/cooperativa-frufru-victoriei/3885/partener,30/10/2020 13:49:22,30/10/2020 13:49:22
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Crama Hanul Hangitei,-.-,0,InternaÈ›ional ,Deschide la 11:30,30.00 Lei,FALSE,https://tazz.ro/bucuresti/crama-hanul-hangitei/3256/partener,30/10/2020 13:49:23,30/10/2020 13:49:23
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Crib,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/crib/2531/partener,30/10/2020 13:49:24,30/10/2020 13:49:24
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Del Popolo shop,-.-,0,Italian ,Deschide la 12:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/del-popolo-shop/2152/partener,30/10/2020 13:49:25,30/10/2020 13:49:25
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Dikiss Bistro,-.-,0,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/dikiss-bistro/4034/partener,30/10/2020 13:49:26,30/10/2020 13:49:26
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Dominum Grill&Bar,-.-,0,InternaÈ›ional ,Închide la 22:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/dominum-grill-bar/925/partener,30/10/2020 13:49:27,30/10/2020 13:49:27
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Don Corleone,-.-,0,InternaÈ›ional ,Închide la 18:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/don-corleone/2343/partener,30/10/2020 13:49:27,30/10/2020 13:49:27
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,EBun Grill & Doner,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/ebun-grill-doner/3977/partener,30/10/2020 13:49:28,30/10/2020 13:49:28
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Ergo Restaurant,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/ergo-restaurant/3687/partener,30/10/2020 13:49:29,30/10/2020 13:49:29
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Fabrica de Bere Grivita,-.-,0,Alimente È™i BÄƒuturi ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/fabrica-de-bere-grivita/3518/partener,30/10/2020 13:49:30,30/10/2020 13:49:30
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Faruno,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/faruno/4002/partener,30/10/2020 13:49:31,30/10/2020 13:49:31
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Fitchef,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/fitchef/4103/partener,30/10/2020 13:49:32,30/10/2020 13:49:32
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,French Bakery Opera,-.-,0,FranÈ›uzesc ,Închis,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/french-bakery-opera/3979/partener,30/10/2020 13:49:33,30/10/2020 13:49:33
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Funky Lounge Decebal,-.-,0,InternaÈ›ional ,Deschide la 10:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/funky-lounge-decebal/3729/partener,30/10/2020 13:49:33,30/10/2020 13:49:33
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,GL by Ghenulina,-.-,0,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/gl-by-ghenulina/3907/partener,30/10/2020 13:49:34,30/10/2020 13:49:34
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Glamour Caffe,-.-,0,InternaÈ›ional ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/glamour-caffe/3553/partener,30/10/2020 13:49:35,30/10/2020 13:49:35
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Glucoza Bar,-.-,0,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/glucoza-bar/3353/partener,30/10/2020 13:49:36,30/10/2020 13:49:36
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Grill Zy,-.-,0,InternaÈ›ional ,Deschide la 10:30,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/grill-zy/3973/partener,30/10/2020 13:49:37,30/10/2020 13:49:37
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Handsome Monk Coffee Roastery,-.-,0,InternaÈ›ional ,Închide la 19:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/handsome-monk-coffee-roastery/3601/partener,30/10/2020 13:49:38,30/10/2020 13:49:38
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Hungerrr,-.-,0,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/hungerrr/3462/partener,30/10/2020 13:49:39,30/10/2020 13:49:39
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Ingredient Food,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/ingredient-food/3775/partener,30/10/2020 13:49:40,30/10/2020 13:49:40
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,JA-WU Asiatic Cuisine Dorobanti,-.-,0,Asiatic ,Închide la 22:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/ja-wu-asiatic-cuisine-dorobanti/3972/partener,30/10/2020 13:49:41,30/10/2020 13:49:41
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,La Casa Restaurant,-.-,0,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/la-casa-restaurant/1198/partener,30/10/2020 13:49:41,30/10/2020 13:49:41
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,La Nea Mitica,-.-,0,InternaÈ›ional ,Închide la 20:00,30.00 Lei,4.99  Lei,https://tazz.ro/bucuresti/la-nea-mitica/4005/partener,30/10/2020 13:49:42,30/10/2020 13:49:42
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,La Vitrine,-.-,0,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,FALSE,https://tazz.ro/bucuresti/la-vitrine/3352/partener,30/10/2020 13:49:43,30/10/2020 13:49:43
,,,,,,,,,,,,,
tazz.ro,RO,BUC,871eeeb49ffffff,Lunch & Diner,-.-,0,InternaÈ›ional ,Deschide la 11:30,30.00 Lei,FALSE,https://tazz.ro/bucuresti/lunch-diner/3381/partener,30/10/2020 13:49:44,30/10/2020 13:49:44
,,,,,,,,,,,,,
